File Name,Net Site EUI (kWh/m2),Net Source EUI (kWh/m2),Total Energy/Net Site Energy (kWh),Total Energy/Net Source Energy (kWh)
CZ12/SFm&1&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,25688.28,3752.14,1129.64,1557.5,457.71,10338.53,0.0,123.69,0.0,0.0,0.0,0.0,8329.06,0.0,0.0,3752.14,1129.64,0.00,0.00,8268.27,2070.26
CZ12/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,24692.15,2394.21,923.2,1557.5,457.71,10338.53,0.0,691.89,0.0,0.0,0.0,0.0,8329.12,0.0,0.0,2394.21,923.20,0.00,0.00,8268.27,2070.26
CZ12/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,24481.089999999997,2254.87,851.47,1557.5,457.71,10338.53,0.0,691.89,0.0,0.0,0.0,0.0,8329.12,0.0,0.0,2254.87,851.47,0.00,0.00,8268.27,2070.26
CZ12/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,23112.85,1406.48,747.47,1557.5,457.71,10338.53,0.0,276.1,0.0,0.0,0.0,0.0,8329.06,0.0,0.0,1406.48,747.47,0.00,0.00,8268.27,2070.26
CZ12/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,23035.33,1376.34,700.09,1557.5,457.71,10338.53,0.0,276.1,0.0,0.0,0.0,0.0,8329.06,0.0,0.0,1376.34,700.09,0.00,0.00,8268.27,2070.26
CZ12/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,23004.47,1363.36,682.21,1557.5,457.71,10338.53,0.0,276.1,0.0,0.0,0.0,0.0,8329.06,0.0,0.0,1363.36,682.21,0.00,0.00,8268.27,2070.26
CZ12/SFm&2&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,41112.68,9499.32,4025.28,1774.64,457.71,16701.91,0.0,345.38,0.0,0.0,0.0,0.0,8308.43,0.0,0.0,9499.32,4025.28,0.00,0.00,13440.28,3261.63
CZ12/SFm&2&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,40790.09,9499.32,3702.69,1774.64,457.71,16701.91,0.0,345.38,0.0,0.0,0.0,0.0,8308.43,0.0,0.0,9499.32,3702.69,0.00,0.00,13440.28,3261.63
CZ12/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,38232.880000000005,5982.47,3038.51,1774.64,457.71,16701.91,0.0,1969.1,0.0,0.0,0.0,0.0,8308.53,0.0,0.0,5982.47,3038.51,0.00,0.00,13440.28,3261.63
CZ12/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,37633.89,5619.55,2802.43,1774.64,457.71,16701.91,0.0,1969.1,0.0,0.0,0.0,0.0,8308.53,0.0,0.0,5619.55,2802.43,0.00,0.00,13440.28,3261.63
CZ12/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,34365.07,3854.27,2471.54,1774.64,457.71,16701.91,0.0,796.44,0.0,0.0,0.0,0.0,8308.55,0.0,0.0,3854.27,2471.54,0.00,0.00,13440.28,3261.63
CZ12/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,34130.43,3771.68,2319.49,1774.64,457.71,16701.91,0.0,796.44,0.0,0.0,0.0,0.0,8308.55,0.0,0.0,3771.68,2319.49,0.00,0.00,13440.28,3261.63
CZ12/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,34037.479999999996,3736.09,2262.12,1774.64,457.71,16701.91,0.0,796.44,0.0,0.0,0.0,0.0,8308.55,0.0,0.0,3736.09,2262.12,0.00,0.00,13440.28,3261.63
CZ13/SFm&1&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,25966.38,2923.12,2832.59,1557.5,457.71,10338.53,0.0,153.41,0.0,0.0,0.0,0.0,7703.51,0.0,0.0,2923.12,2832.59,0.00,0.00,8268.27,2070.26
CZ13/SFm&1&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,25739.370000000003,2923.12,2605.59,1557.5,457.71,10338.53,0.0,153.41,0.0,0.0,0.0,0.0,7703.51,0.0,0.0,2923.12,2605.59,0.00,0.00,8268.27,2070.26
CZ13/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,24933.0,1864.77,2136.43,1557.5,457.71,10338.53,0.0,874.65,0.0,0.0,0.0,0.0,7703.4,0.0,0.0,1864.77,2136.43,0.00,0.00,8268.27,2070.26
CZ13/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,24658.05,1755.81,1970.44,1557.5,457.71,10338.53,0.0,874.65,0.0,0.0,0.0,0.0,7703.4,0.0,0.0,1755.81,1970.44,0.00,0.00,8268.27,2070.26
CZ13/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,23270.309999999998,1097.53,1746.9,1557.5,457.71,10338.53,0.0,368.67,0.0,0.0,0.0,0.0,7703.46,0.0,0.0,1097.53,1746.90,0.00,0.00,8268.27,2070.26
CZ13/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,23136.58,1074.01,1636.7,1557.5,457.71,10338.53,0.0,368.67,0.0,0.0,0.0,0.0,7703.46,0.0,0.0,1074.01,1636.70,0.00,0.00,8268.27,2070.26
CZ13/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,23084.86,1063.88,1595.11,1557.5,457.71,10338.53,0.0,368.67,0.0,0.0,0.0,0.0,7703.46,0.0,0.0,1063.88,1595.11,0.00,0.00,8268.27,2070.26
CZ13/SFm&2&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,42624.979999999996,7322.08,8264.05,1774.64,457.71,16701.91,0.0,424.15,0.0,0.0,0.0,0.0,7680.44,0.0,0.0,7322.08,8264.05,0.00,0.00,13440.28,3261.63
CZ13/SFm&2&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,41962.71,7322.08,7601.77,1774.64,457.71,16701.91,0.0,424.15,0.0,0.0,0.0,0.0,7680.44,0.0,0.0,7322.08,7601.77,0.00,0.00,13440.28,3261.63
CZ13/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,39941.53,4592.91,6253.58,1774.64,457.71,16701.91,0.0,2480.4,0.0,0.0,0.0,0.0,7680.36,0.0,0.0,4592.91,6253.58,0.00,0.00,13440.28,3261.63
CZ13/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,39174.28,4311.53,5767.72,1774.64,457.71,16701.91,0.0,2480.4,0.0,0.0,0.0,0.0,7680.36,0.0,0.0,4311.53,5767.72,0.00,0.00,13440.28,3261.63
CZ13/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,35738.42,2951.43,5136.23,1774.64,457.71,16701.91,0.0,1036.11,0.0,0.0,0.0,0.0,7680.39,0.0,0.0,2951.43,5136.23,0.00,0.00,13440.28,3261.63
CZ13/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,35357.34,2888.18,4818.39,1774.64,457.71,16701.91,0.0,1036.11,0.0,0.0,0.0,0.0,7680.39,0.0,0.0,2888.18,4818.39,0.00,0.00,13440.28,3261.63
CZ13/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,35210.17,2860.94,4698.47,1774.64,457.71,16701.91,0.0,1036.11,0.0,0.0,0.0,0.0,7680.39,0.0,0.0,2860.94,4698.47,0.00,0.00,13440.28,3261.63
CZ14/SFm&1&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,27051.989999999998,5246.73,1870.88,1557.5,457.71,10338.53,0.0,185.75,0.0,0.0,0.0,0.0,7394.88,0.0,0.0,5246.73,1870.88,0.00,0.00,8268.27,2070.26
CZ14/SFm&1&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,26902.059999999998,5246.73,1720.95,1557.5,457.71,10338.53,0.0,185.75,0.0,0.0,0.0,0.0,7394.88,0.0,0.0,5246.73,1720.95,0.00,0.00,8268.27,2070.26
CZ14/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,25502.73,3274.8,1423.9,1557.5,457.71,10338.53,0.0,1055.5,0.0,0.0,0.0,0.0,7394.78,0.0,0.0,3274.80,1423.90,0.00,0.00,8268.27,2070.26
CZ14/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,25188.72,3071.42,1313.27,1557.5,457.71,10338.53,0.0,1055.5,0.0,0.0,0.0,0.0,7394.78,0.0,0.0,3071.42,1313.27,0.00,0.00,8268.27,2070.26
CZ14/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,23294.37,1976.54,1176.8,1557.5,457.71,10338.53,0.0,392.31,0.0,0.0,0.0,0.0,7394.98,0.0,0.0,1976.54,1176.80,0.00,0.00,8268.27,2070.26
CZ14/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,23176.68,1934.18,1101.46,1557.5,457.71,10338.53,0.0,392.31,0.0,0.0,0.0,0.0,7394.98,0.0,0.0,1934.18,1101.46,0.00,0.00,8268.27,2070.26
CZ14/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,23130.0,1915.93,1073.04,1557.5,457.71,10338.53,0.0,392.31,0.0,0.0,0.0,0.0,7394.98,0.0,0.0,1915.93,1073.04,0.00,0.00,8268.27,2070.26
CZ14/SFm&2&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,45517.689999999995,12854.77,5849.02,1774.64,457.71,16701.91,0.0,499.84,0.0,0.0,0.0,0.0,7379.79,0.0,0.0,12854.77,5849.02,0.00,0.00,13440.28,3261.63
CZ14/SFm&2&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,45048.95,12854.77,5380.28,1774.64,457.71,16701.91,0.0,499.84,0.0,0.0,0.0,0.0,7379.79,0.0,0.0,12854.77,5380.28,0.00,0.00,13440.28,3261.63
CZ14/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,41570.94,7938.7,4458.32,1774.64,457.71,16701.91,0.0,2859.93,0.0,0.0,0.0,0.0,7379.72,0.0,0.0,7938.70,4458.32,0.00,0.00,13440.28,3261.63
CZ14/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,40717.25,7431.39,4111.94,1774.64,457.71,16701.91,0.0,2859.93,0.0,0.0,0.0,0.0,7379.72,0.0,0.0,7431.39,4111.94,0.00,0.00,13440.28,3261.63
CZ14/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,36271.26,5199.88,3666.15,1774.64,457.71,16701.91,0.0,1091.3,0.0,0.0,0.0,0.0,7379.66,0.0,0.0,5199.88,3666.15,0.00,0.00,13440.28,3261.63
CZ14/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,35925.14,5088.45,3431.45,1774.64,457.71,16701.91,0.0,1091.3,0.0,0.0,0.0,0.0,7379.66,0.0,0.0,5088.45,3431.45,0.00,0.00,13440.28,3261.63
CZ14/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,35788.58,5040.45,3342.9,1774.64,457.71,16701.91,0.0,1091.3,0.0,0.0,0.0,0.0,7379.66,0.0,0.0,5040.45,3342.90,0.00,0.00,13440.28,3261.63
CZ15/SFm&1&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,25749.95,979.09,6112.58,1557.5,457.71,10338.53,0.0,202.73,0.0,0.0,0.0,0.0,6101.8,0.0,0.0,979.09,6112.58,0.00,0.00,8268.27,2070.26
CZ15/SFm&1&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,25260.09,979.09,5622.73,1557.5,457.71,10338.53,0.0,202.73,0.0,0.0,0.0,0.0,6101.8,0.0,0.0,979.09,5622.73,0.00,0.00,8268.27,2070.26
CZ15/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,24831.089999999997,601.24,4617.97,1557.5,457.71,10338.53,0.0,1156.42,0.0,0.0,0.0,0.0,6101.73,0.0,0.0,601.24,4617.97,0.00,0.00,8268.27,2070.26
CZ15/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,24430.53,559.47,4259.18,1557.5,457.71,10338.53,0.0,1156.42,0.0,0.0,0.0,0.0,6101.73,0.0,0.0,559.47,4259.18,0.00,0.00,8268.27,2070.26
CZ15/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,23251.8,414.17,3846.93,1557.5,457.71,10338.53,0.0,535.16,0.0,0.0,0.0,0.0,6101.79,0.0,0.0,414.17,3846.93,0.00,0.00,8268.27,2070.26
CZ15/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,22999.57,405.3,3603.58,1557.5,457.71,10338.53,0.0,535.16,0.0,0.0,0.0,0.0,6101.79,0.0,0.0,405.30,3603.58,0.00,0.00,8268.27,2070.26
CZ15/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,22903.920000000002,401.48,3511.76,1557.5,457.71,10338.53,0.0,535.16,0.0,0.0,0.0,0.0,6101.79,0.0,0.0,401.48,3511.76,0.00,0.00,8268.27,2070.26
CZ15/SFm&2&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,44569.31,2669.86,16328.2,1774.64,457.71,16701.91,0.0,551.48,0.0,0.0,0.0,0.0,6085.5,0.0,0.0,2669.86,16328.20,0.00,0.00,13440.28,3261.63
CZ15/SFm&2&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,43260.78,2669.86,15019.67,1774.64,457.71,16701.91,0.0,551.48,0.0,0.0,0.0,0.0,6085.5,0.0,0.0,2669.86,15019.67,0.00,0.00,13440.28,3261.63
CZ15/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,42208.79,1608.14,12374.42,1774.64,457.71,16701.91,0.0,3206.63,0.0,0.0,0.0,0.0,6085.33,0.0,0.0,1608.14,12374.42,0.00,0.00,13440.28,3261.63
CZ15/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,41131.13,1491.9,11413.0,1774.64,457.71,16701.91,0.0,3206.63,0.0,0.0,0.0,0.0,6085.33,0.0,0.0,1491.90,11413.00,0.00,0.00,13440.28,3261.63
CZ15/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,37993.229999999996,1181.16,10352.02,1774.64,457.71,16701.91,0.0,1440.11,0.0,0.0,0.0,0.0,6085.66,0.0,0.0,1181.16,10352.02,0.00,0.00,13440.28,3261.63
CZ15/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,37321.65,1155.85,9705.75,1774.64,457.71,16701.91,0.0,1440.11,0.0,0.0,0.0,0.0,6085.66,0.0,0.0,1155.85,9705.75,0.00,0.00,13440.28,3261.63
CZ15/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,37066.9,1144.94,9461.91,1774.64,457.71,16701.91,0.0,1440.11,0.0,0.0,0.0,0.0,6085.66,0.0,0.0,1144.94,9461.91,0.00,0.00,13440.28,3261.63
CZ16/SFm&1&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,25299.04,3453.75,326.98,1557.5,457.71,10338.53,0.0,92.52,0.0,0.0,0.0,0.0,9072.04,0.0,0.0,3453.75,326.98,0.00,0.00,8268.27,2070.26
CZ16/SFm&1&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,25272.83,3453.75,300.78,1557.5,457.71,10338.53,0.0,92.52,0.0,0.0,0.0,0.0,9072.04,0.0,0.0,3453.75,300.78,0.00,0.00,8268.27,2070.26
CZ16/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,24462.31,2283.6,248.12,1557.5,457.71,10338.53,0.0,504.84,0.0,0.0,0.0,0.0,9072.01,0.0,0.0,2283.60,248.12,0.00,0.00,8268.27,2070.26
CZ16/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,24333.82,2174.39,228.84,1557.5,457.71,10338.53,0.0,504.84,0.0,0.0,0.0,0.0,9072.01,0.0,0.0,2174.39,228.84,0.00,0.00,8268.27,2070.26
CZ16/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,22723.72,943.29,190.85,1557.5,457.71,10338.53,0.0,163.65,0.0,0.0,0.0,0.0,9072.18,0.0,0.0,943.29,190.85,0.00,0.00,8268.27,2070.26
CZ16/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,22691.29,923.08,178.63,1557.5,457.71,10338.53,0.0,163.65,0.0,0.0,0.0,0.0,9072.18,0.0,0.0,923.08,178.63,0.00,0.00,8268.27,2070.26
CZ16/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,22677.980000000003,914.38,174.02,1557.5,457.71,10338.53,0.0,163.65,0.0,0.0,0.0,0.0,9072.18,0.0,0.0,914.38,174.02,0.00,0.00,8268.27,2070.26
CZ16/SFm&2&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,36985.64,7808.86,966.14,1774.64,457.71,16701.91,0.0,223.76,0.0,0.0,0.0,0.0,9052.61,0.0,0.0,7808.86,966.14,0.00,0.00,13440.28,3261.63
CZ16/SFm&2&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,36908.22,7808.86,888.72,1774.64,457.71,16701.91,0.0,223.76,0.0,0.0,0.0,0.0,9052.61,0.0,0.0,7808.86,888.72,0.00,0.00,13440.28,3261.63
CZ16/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,35012.76,5057.91,738.79,1774.64,457.71,16701.91,0.0,1229.3,0.0,0.0,0.0,0.0,9052.48,0.0,0.0,5057.91,738.79,0.00,0.00,13440.28,3261.63
CZ16/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,34696.55,4799.11,681.39,1774.64,457.71,16701.91,0.0,1229.3,0.0,0.0,0.0,0.0,9052.48,0.0,0.0,4799.11,681.39,0.00,0.00,13440.28,3261.63
CZ16/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,31256.33,2293.78,565.29,1774.64,457.71,16701.91,0.0,410.37,0.0,0.0,0.0,0.0,9052.62,0.0,0.0,2293.78,565.29,0.00,0.00,13440.28,3261.63
CZ16/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,31171.05,2244.64,529.15,1774.64,457.71,16701.91,0.0,410.37,0.0,0.0,0.0,0.0,9052.62,0.0,0.0,2244.64,529.15,0.00,0.00,13440.28,3261.63
CZ16/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,31136.25,2223.47,515.51,1774.64,457.71,16701.91,0.0,410.37,0.0,0.0,0.0,0.0,9052.62,0.0,0.0,2223.47,515.51,0.00,0.00,13440.28,3261.63

File Name,Unmet Heating (Hours),Unmet Cooling (Hours)
CZ10/SFm&1&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,0.00,0.00
CZ10/SFm&1&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,0.00,0.00
CZ10/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,0.00,0.00
CZ10/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,0.00,0.00
CZ10/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,0.00,0.00
CZ10/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,0.00,0.00
CZ10/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,0.00,0.00
CZ10/SFm&2&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,0.00,0.00
CZ10/SFm&2&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,0.00,0.00
CZ10/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,0.00,0.00
CZ10/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,0.00,0.00
CZ10/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,0.00,0.00
CZ10/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,0.00,0.00
CZ10/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,0.00,0.00
CZ11/SFm&1&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,0.00,0.00
CZ11/SFm&1&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,0.00,0.00
CZ11/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,0.00,0.00
CZ11/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,0.00,0.00
CZ11/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,0.00,0.00
CZ11/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,0.00,0.00
CZ11/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,0.00,0.00
CZ11/SFm&2&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,0.00,0.00
CZ11/SFm&2&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,0.00,0.00
CZ11/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,0.00,0.00
CZ11/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,0.00,0.00
CZ11/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,0.00,0.00
CZ11/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,0.00,0.00
CZ11/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,0.00,0.00
CZ12/SFm&1&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,0.00,0.00
CZ12/SFm&1&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,0.00,0.00
CZ12/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,0.00,0.00
CZ12/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,0.00,0.00
CZ12/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,0.00,0.00
