File Name,Net Site EUI (kWh/m2),Net Site Energy (kWh),Net Source EUI (kWh/m2),Net Source Energy (kWh)
CZ02/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,38544.840000000004,5381.99,1304.4,1774.64,457.71,16701.91,0.0,775.96,0.0,0.0,0.0,0.0,12148.22,0.0,0.0,5381.99,1304.40,0.00,0.00,13440.28,3261.63
CZ02/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,38451.4,5311.71,1281.24,1774.64,457.71,16701.91,0.0,775.96,0.0,0.0,0.0,0.0,12148.22,0.0,0.0,5311.71,1281.24,0.00,0.00,13440.28,3261.63
CZ02/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,38374.77,5254.66,1261.66,1774.64,457.71,16701.91,0.0,775.96,0.0,0.0,0.0,0.0,12148.22,0.0,0.0,5254.66,1261.66,0.00,0.00,13440.28,3261.63
CZ03/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,28040.870000000003,2425.63,480.53,1557.5,457.71,10338.53,0.0,620.39,0.0,0.0,0.0,0.0,12160.57,0.0,0.0,2425.63,480.53,0.00,0.00,8268.27,2070.26
CZ03/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,27836.05,2259.54,441.8,1557.5,457.71,10338.53,0.0,620.39,0.0,0.0,0.0,0.0,12160.57,0.0,0.0,2259.54,441.80,0.00,0.00,8268.27,2070.26
CZ03/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,27365.17,2162.68,386.57,1557.5,457.71,10338.53,0.0,301.44,0.0,0.0,0.0,0.0,12160.74,0.0,0.0,2162.68,386.57,0.00,0.00,8268.27,2070.26
CZ03/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,27336.870000000003,2152.71,368.24,1557.5,457.71,10338.53,0.0,301.44,0.0,0.0,0.0,0.0,12160.74,0.0,0.0,2152.71,368.24,0.00,0.00,8268.27,2070.26
CZ03/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,27300.98,2123.35,361.71,1557.5,457.71,10338.53,0.0,301.44,0.0,0.0,0.0,0.0,12160.74,0.0,0.0,2123.35,361.71,0.00,0.00,8268.27,2070.26
CZ03/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,27271.620000000003,2099.52,356.18,1557.5,457.71,10338.53,0.0,301.44,0.0,0.0,0.0,0.0,12160.74,0.0,0.0,2099.52,356.18,0.00,0.00,8268.27,2070.26
CZ03/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,38292.01,4417.19,1457.89,1774.64,457.71,16701.91,0.0,1345.27,0.0,0.0,0.0,0.0,12137.4,0.0,0.0,4417.19,1457.89,0.00,0.00,13440.28,3261.63
CZ03/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,37864.89,4107.57,1340.38,1774.64,457.71,16701.91,0.0,1345.27,0.0,0.0,0.0,0.0,12137.4,0.0,0.0,4107.57,1340.38,0.00,0.00,13440.28,3261.63
CZ03/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,36811.61,3947.58,1162.46,1774.64,457.71,16701.91,0.0,629.74,0.0,0.0,0.0,0.0,12137.57,0.0,0.0,3947.58,1162.46,0.00,0.00,13440.28,3261.63
CZ03/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,36737.96,3929.0,1107.39,1774.64,457.71,16701.91,0.0,629.74,0.0,0.0,0.0,0.0,12137.57,0.0,0.0,3929.00,1107.39,0.00,0.00,13440.28,3261.63
CZ03/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,36663.53,3874.3,1087.65,1774.64,457.71,16701.91,0.0,629.74,0.0,0.0,0.0,0.0,12137.57,0.0,0.0,3874.30,1087.65,0.00,0.00,13440.28,3261.63
CZ03/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,36602.520000000004,3829.91,1071.03,1774.64,457.71,16701.91,0.0,629.74,0.0,0.0,0.0,0.0,12137.57,0.0,0.0,3829.91,1071.03,0.00,0.00,13440.28,3261.63
CZ04/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,30431.62,3119.4,1848.03,1557.5,457.71,10338.53,0.0,1054.9,0.0,0.0,0.0,0.0,12055.54,0.0,0.0,3119.40,1848.03,0.00,0.00,8268.27,2070.26
CZ04/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,30085.79,2922.52,1699.07,1557.5,457.71,10338.53,0.0,1054.9,0.0,0.0,0.0,0.0,12055.54,0.0,0.0,2922.52,1699.07,0.00,0.00,8268.27,2070.26
CZ04/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,29209.190000000002,2829.79,1478.59,1557.5,457.71,10338.53,0.0,491.51,0.0,0.0,0.0,0.0,12055.56,0.0,0.0,2829.79,1478.59,0.00,0.00,8268.27,2070.26
CZ04/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,29127.190000000002,2817.87,1408.5,1557.5,457.71,10338.53,0.0,491.51,0.0,0.0,0.0,0.0,12055.56,0.0,0.0,2817.87,1408.50,0.00,0.00,8268.27,2070.26
CZ04/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,29067.12,2782.8,1383.51,1557.5,457.71,10338.53,0.0,491.51,0.0,0.0,0.0,0.0,12055.56,0.0,0.0,2782.80,1383.51,0.00,0.00,8268.27,2070.26
CZ04/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,29017.5,2754.32,1362.37,1557.5,457.71,10338.53,0.0,491.51,0.0,0.0,0.0,0.0,12055.56,0.0,0.0,2754.32,1362.37,0.00,0.00,8268.27,2070.26
CZ04/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,43748.68,5893.81,4592.99,1774.64,457.71,16701.91,0.0,2284.18,0.0,0.0,0.0,0.0,12043.43,0.0,0.0,5893.81,4592.99,0.00,0.00,13440.28,3261.63
CZ04/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,42993.55,5508.89,4222.78,1774.64,457.71,16701.91,0.0,2284.18,0.0,0.0,0.0,0.0,12043.43,0.0,0.0,5508.89,4222.78,0.00,0.00,13440.28,3261.63
CZ04/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,41057.19,5351.74,3671.56,1774.64,457.71,16701.91,0.0,1056.14,0.0,0.0,0.0,0.0,12043.48,0.0,0.0,5351.74,3671.56,0.00,0.00,13440.28,3261.63
CZ04/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,40859.880000000005,5328.45,3497.54,1774.64,457.71,16701.91,0.0,1056.14,0.0,0.0,0.0,0.0,12043.48,0.0,0.0,5328.45,3497.54,0.00,0.00,13440.28,3261.63
CZ04/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,40729.240000000005,5259.92,3435.43,1774.64,457.71,16701.91,0.0,1056.14,0.0,0.0,0.0,0.0,12043.48,0.0,0.0,5259.92,3435.43,0.00,0.00,13440.28,3261.63
CZ04/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,40621.11,5204.29,3382.93,1774.64,457.71,16701.91,0.0,1056.14,0.0,0.0,0.0,0.0,12043.48,0.0,0.0,5204.29,3382.93,0.00,0.00,13440.28,3261.63
CZ05/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,28058.66,2489.12,423.53,1557.5,457.71,10338.53,0.0,627.83,0.0,0.0,0.0,0.0,12164.45,0.0,0.0,2489.12,423.53,0.00,0.00,8268.27,2070.26
CZ05/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,27857.11,2321.7,389.39,1557.5,457.71,10338.53,0.0,627.83,0.0,0.0,0.0,0.0,12164.45,0.0,0.0,2321.70,389.39,0.00,0.00,8268.27,2070.26
CZ05/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,27383.760000000002,2227.96,340.31,1557.5,457.71,10338.53,0.0,297.18,0.0,0.0,0.0,0.0,12164.58,0.0,0.0,2227.96,340.31,0.00,0.00,8268.27,2070.26
CZ05/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,27357.57,2217.89,324.18,1557.5,457.71,10338.53,0.0,297.18,0.0,0.0,0.0,0.0,12164.58,0.0,0.0,2217.89,324.18,0.00,0.00,8268.27,2070.26
CZ05/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,27322.190000000002,2188.27,318.42,1557.5,457.71,10338.53,0.0,297.18,0.0,0.0,0.0,0.0,12164.58,0.0,0.0,2188.27,318.42,0.00,0.00,8268.27,2070.26
CZ05/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,27293.28,2164.23,313.55,1557.5,457.71,10338.53,0.0,297.18,0.0,0.0,0.0,0.0,12164.58,0.0,0.0,2164.23,313.55,0.00,0.00,8268.27,2070.26
CZ05/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,39011.29,4982.01,1500.67,1774.64,457.71,16701.91,0.0,1455.52,0.0,0.0,0.0,0.0,12138.82,0.0,0.0,4982.01,1500.67,0.00,0.00,13440.28,3261.63
CZ05/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,38544.81,4636.5,1379.71,1774.64,457.71,16701.91,0.0,1455.52,0.0,0.0,0.0,0.0,12138.82,0.0,0.0,4636.50,1379.71,0.00,0.00,13440.28,3261.63
CZ05/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,37419.81,4463.94,1200.12,1774.64,457.71,16701.91,0.0,683.23,0.0,0.0,0.0,0.0,12138.25,0.0,0.0,4463.94,1200.12,0.00,0.00,13440.28,3261.63
CZ05/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,37342.21,4443.19,1143.26,1774.64,457.71,16701.91,0.0,683.23,0.0,0.0,0.0,0.0,12138.25,0.0,0.0,4443.19,1143.26,0.00,0.00,13440.28,3261.63
CZ05/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,37260.77,4382.13,1122.89,1774.64,457.71,16701.91,0.0,683.23,0.0,0.0,0.0,0.0,12138.25,0.0,0.0,4382.13,1122.89,0.00,0.00,13440.28,3261.63
CZ05/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,37194.06,4332.57,1105.74,1774.64,457.71,16701.91,0.0,683.23,0.0,0.0,0.0,0.0,12138.25,0.0,0.0,4332.57,1105.74,0.00,0.00,13440.28,3261.63
CZ06/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,26863.09,1234.35,827.57,1557.5,457.71,10338.53,0.0,496.66,0.0,0.0,0.0,0.0,11950.76,0.0,0.0,1234.35,827.57,0.00,0.00,8268.27,2070.26
CZ06/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,26708.43,1146.4,760.86,1557.5,457.71,10338.53,0.0,496.66,0.0,0.0,0.0,0.0,11950.76,0.0,0.0,1146.40,760.86,0.00,0.00,8268.27,2070.26
CZ06/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,26311.59,1107.6,667.8,1557.5,457.71,10338.53,0.0,231.46,0.0,0.0,0.0,0.0,11950.98,0.0,0.0,1107.60,667.80,0.00,0.00,8268.27,2070.26
CZ06/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,26274.64,1102.3,636.15,1557.5,457.71,10338.53,0.0,231.46,0.0,0.0,0.0,0.0,11950.98,0.0,0.0,1102.30,636.15,0.00,0.00,8268.27,2070.26
CZ06/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,26247.75,1086.71,624.84,1557.5,457.71,10338.53,0.0,231.46,0.0,0.0,0.0,0.0,11950.98,0.0,0.0,1086.71,624.84,0.00,0.00,8268.27,2070.26
CZ06/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,26225.54,1074.05,615.3,1557.5,457.71,10338.53,0.0,231.46,0.0,0.0,0.0,0.0,11950.98,0.0,0.0,1074.05,615.30,0.00,0.00,8268.27,2070.26
CZ06/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,36767.46,2511.0,2222.77,1774.64,457.71,16701.91,0.0,1155.39,0.0,0.0,0.0,0.0,11944.02,0.0,0.0,2511.00,2222.77,0.00,0.00,13440.28,3261.63
CZ06/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,36408.03,2330.74,2043.6,1774.64,457.71,16701.91,0.0,1155.39,0.0,0.0,0.0,0.0,11944.02,0.0,0.0,2330.74,2043.60,0.00,0.00,13440.28,3261.63
CZ06/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,35454.89,2256.36,1785.62,1774.64,457.71,16701.91,0.0,534.83,0.0,0.0,0.0,0.0,11943.82,0.0,0.0,2256.36,1785.62,0.00,0.00,13440.28,3261.63
CZ06/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,35359.41,2245.5,1700.99,1774.64,457.71,16701.91,0.0,534.83,0.0,0.0,0.0,0.0,11943.82,0.0,0.0,2245.50,1700.99,0.00,0.00,13440.28,3261.63
CZ06/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,35297.22,2213.54,1670.76,1774.64,457.71,16701.91,0.0,534.83,0.0,0.0,0.0,0.0,11943.82,0.0,0.0,2213.54,1670.76,0.00,0.00,13440.28,3261.63
CZ06/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,35245.75,2187.6,1645.23,1774.64,457.71,16701.91,0.0,534.83,0.0,0.0,0.0,0.0,11943.82,0.0,0.0,2187.60,1645.23,0.00,0.00,13440.28,3261.63
CZ07/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,26347.67,1090.03,638.79,1557.5,457.71,10338.53,0.0,338.57,0.0,0.0,0.0,0.0,11926.53,0.0,0.0,1090.03,638.79,0.00,0.00,8268.27,2070.26
CZ07/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,26218.48,1012.33,587.3,1557.5,457.71,10338.53,0.0,338.57,0.0,0.0,0.0,0.0,11926.53,0.0,0.0,1012.33,587.30,0.00,0.00,8268.27,2070.26
CZ07/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,25940.32,979.03,521.98,1557.5,457.71,10338.53,0.0,158.93,0.0,0.0,0.0,0.0,11926.65,0.0,0.0,979.03,521.98,0.00,0.00,8268.27,2070.26
CZ07/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,25910.91,974.35,497.25,1557.5,457.71,10338.53,0.0,158.93,0.0,0.0,0.0,0.0,11926.65,0.0,0.0,974.35,497.25,0.00,0.00,8268.27,2070.26
CZ07/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,25888.29,960.57,488.39,1557.5,457.71,10338.53,0.0,158.93,0.0,0.0,0.0,0.0,11926.65,0.0,0.0,960.57,488.39,0.00,0.00,8268.27,2070.26
CZ07/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,25869.65,949.39,480.93,1557.5,457.71,10338.53,0.0,158.93,0.0,0.0,0.0,0.0,11926.65,0.0,0.0,949.39,480.93,0.00,0.00,8268.27,2070.26
CZ07/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,35270.03,2190.33,1502.22,1774.64,457.71,16701.91,0.0,725.26,0.0,0.0,0.0,0.0,11917.95,0.0,0.0,2190.33,1502.22,0.00,0.00,13440.28,3261.63
CZ07/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,34991.69,2033.08,1381.13,1774.64,457.71,16701.91,0.0,725.26,0.0,0.0,0.0,0.0,11917.95,0.0,0.0,2033.08,1381.13,0.00,0.00,13440.28,3261.63
CZ07/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,34385.66,1968.81,1225.35,1774.64,457.71,16701.91,0.0,339.51,0.0,0.0,0.0,0.0,11917.73,0.0,0.0,1968.81,1225.35,0.00,0.00,13440.28,3261.63
CZ07/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,34318.15,1959.33,1167.3,1774.64,457.71,16701.91,0.0,339.51,0.0,0.0,0.0,0.0,11917.73,0.0,0.0,1959.33,1167.30,0.00,0.00,13440.28,3261.63
CZ07/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,34269.45,1931.46,1146.48,1774.64,457.71,16701.91,0.0,339.51,0.0,0.0,0.0,0.0,11917.73,0.0,0.0,1931.46,1146.48,0.00,0.00,13440.28,3261.63
CZ07/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,34229.32,1908.84,1128.97,1774.64,457.71,16701.91,0.0,339.51,0.0,0.0,0.0,0.0,11917.73,0.0,0.0,1908.84,1128.97,0.00,0.00,13440.28,3261.63
CZ08/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,27893.620000000003,1188.99,1882.75,1557.5,457.71,10338.53,0.0,612.77,0.0,0.0,0.0,0.0,11855.35,0.0,0.0,1188.99,1882.75,0.00,0.00,8268.27,2070.26
CZ08/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,27660.24,1107.38,1730.99,1557.5,457.71,10338.53,0.0,612.77,0.0,0.0,0.0,0.0,11855.35,0.0,0.0,1107.38,1730.99,0.00,0.00,8268.27,2070.26
CZ08/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,27097.260000000002,1072.63,1532.18,1557.5,457.71,10338.53,0.0,283.39,0.0,0.0,0.0,0.0,11855.33,0.0,0.0,1072.63,1532.18,0.00,0.00,8268.27,2070.26
CZ08/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,27019.71,1067.7,1459.56,1557.5,457.71,10338.53,0.0,283.39,0.0,0.0,0.0,0.0,11855.33,0.0,0.0,1067.70,1459.56,0.00,0.00,8268.27,2070.26
CZ08/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,26979.260000000002,1053.18,1433.63,1557.5,457.71,10338.53,0.0,283.39,0.0,0.0,0.0,0.0,11855.33,0.0,0.0,1053.18,1433.63,0.00,0.00,8268.27,2070.26
CZ08/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,26945.57,1041.39,1411.73,1557.5,457.71,10338.53,0.0,283.39,0.0,0.0,0.0,0.0,11855.33,0.0,0.0,1041.39,1411.73,0.00,0.00,8268.27,2070.26
CZ08/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,39241.159999999996,2271.75,4759.79,1774.64,457.71,16701.91,0.0,1422.67,0.0,0.0,0.0,0.0,11852.68,0.0,0.0,2271.75,4759.79,0.00,0.00,13440.28,3261.63
CZ08/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,38697.92,2112.17,4376.13,1774.64,457.71,16701.91,0.0,1422.67,0.0,0.0,0.0,0.0,11852.68,0.0,0.0,2112.17,4376.13,0.00,0.00,13440.28,3261.63
CZ08/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,37367.369999999995,2053.29,3872.74,1774.64,457.71,16701.91,0.0,654.72,0.0,0.0,0.0,0.0,11852.34,0.0,0.0,2053.29,3872.74,0.00,0.00,13440.28,3261.63
CZ08/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,37174.19,2043.64,3689.22,1774.64,457.71,16701.91,0.0,654.72,0.0,0.0,0.0,0.0,11852.34,0.0,0.0,2043.64,3689.22,0.00,0.00,13440.28,3261.63
CZ08/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,37080.16,2015.23,3623.59,1774.64,457.71,16701.91,0.0,654.72,0.0,0.0,0.0,0.0,11852.34,0.0,0.0,2015.23,3623.59,0.00,0.00,13440.28,3261.63
CZ08/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,37001.75,1992.18,3568.23,1774.64,457.71,16701.91,0.0,654.72,0.0,0.0,0.0,0.0,11852.34,0.0,0.0,1992.18,3568.23,0.00,0.00,13440.28,3261.63
CZ09/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,29485.0,1957.31,2298.11,1557.5,457.71,10338.53,0.0,1004.2,0.0,0.0,0.0,0.0,11871.64,0.0,0.0,1957.31,2298.11,0.00,0.00,8268.27,2070.26
CZ09/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,29163.559999999998,1821.11,2112.87,1557.5,457.71,10338.53,0.0,1004.2,0.0,0.0,0.0,0.0,11871.64,0.0,0.0,1821.11,2112.87,0.00,0.00,8268.27,2070.26
CZ09/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,28293.58,1766.86,1838.11,1557.5,457.71,10338.53,0.0,463.3,0.0,0.0,0.0,0.0,11871.57,0.0,0.0,1766.86,1838.11,0.00,0.00,8268.27,2070.26
CZ09/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,28198.239999999998,1758.6,1751.02,1557.5,457.71,10338.53,0.0,463.3,0.0,0.0,0.0,0.0,11871.57,0.0,0.0,1758.60,1751.02,0.00,0.00,8268.27,2070.26
CZ09/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,28142.75,1734.3,1719.83,1557.5,457.71,10338.53,0.0,463.3,0.0,0.0,0.0,0.0,11871.57,0.0,0.0,1734.30,1719.83,0.00,0.00,8268.27,2070.26
CZ09/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,28096.75,1714.58,1693.56,1557.5,457.71,10338.53,0.0,463.3,0.0,0.0,0.0,0.0,11871.57,0.0,0.0,1714.58,1693.56,0.00,0.00,8268.27,2070.26
CZ09/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,42456.990000000005,3860.22,5550.9,1774.64,457.71,16701.91,0.0,2239.57,0.0,0.0,0.0,0.0,11872.03,0.0,0.0,3860.22,5550.90,0.00,0.00,13440.28,3261.63
