File Name,Net Site EUI (kWh/m2),Net Site Energy (kWh),Net Source EUI (kWh/m2),Net Source Energy (kWh)
CZ01/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,42.00,535063.65,132.19,1683891.61
CZ01/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,41.78,532238.30,131.45,1674454.49
CZ01/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,41.47,528208.08,130.39,1660992.93
CZ02/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,45.74,582635.61,144.86,1845321.48
CZ02/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,45.48,579318.10,143.99,1834240.85
CZ02/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,45.11,574582.76,142.75,1818424.60
CZ03/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,44.18,562821.54,139.68,1779288.54
CZ03/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,43.93,559593.83,138.83,1768507.99
CZ03/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,43.57,554986.82,137.62,1753120.50
CZ04/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,46.66,594394.27,148.03,1885644.49
CZ04/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,46.39,590949.69,147.12,1874139.58
CZ04/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,46.00,586032.23,145.83,1857715.24
CZ05/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,44.64,568694.48,141.22,1798903.27
CZ05/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,44.39,565428.05,140.36,1787993.39
CZ05/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,44.02,560765.31,139.14,1772419.85
CZ06/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,46.77,595829.64,148.50,1891625.93
CZ06/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,46.50,592317.10,147.58,1879894.03
CZ06/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,46.10,587307.40,146.26,1863161.63
CZ07/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,47.55,605736.95,151.12,1925023.58
CZ07/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,47.27,602201.18,150.19,1913214.11
CZ07/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,46.88,597140.87,148.86,1896312.65
CZ08/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,48.53,618259.89,154.40,1966892.92
CZ08/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,48.25,614645.25,153.46,1954820.05
CZ08/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,47.85,609484.42,152.10,1937582.86
CZ09/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,49.65,632497.03,158.16,2014771.14
CZ09/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,49.36,628771.85,157.19,2002329.04
CZ09/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,48.94,623453.45,155.79,1984565.58
CZ10/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,51.92,661427.09,165.76,2111583.87
CZ10/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,51.62,657582.49,164.76,2098742.91
CZ10/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,51.19,652095.20,163.32,2080415.37
CZ11/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,52.84,673159.50,168.79,2150148.62
CZ11/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,52.54,669328.71,167.79,2137352.32
CZ11/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,52.11,663864.36,166.35,2119090.43
CZ12/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,50.26,640187.68,160.07,2039108.08
CZ12/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,49.97,636586.22,159.13,2027078.65
CZ12/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,49.57,631445.18,157.78,2009906.76
CZ13/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,53.83,685665.08,172.13,2192685.75
CZ13/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,53.52,681780.22,171.11,2179710.07
CZ13/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,53.09,676233.93,169.66,2161185.06
CZ14/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,57.77,735898.76,185.40,2361670.71
CZ14/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,57.43,731540.51,184.25,2347114.09
CZ14/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,56.94,725317.33,182.62,2326328.52
CZ15/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,61.67,785643.37,198.63,2530313.94
CZ15/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,61.33,781235.26,197.48,2515590.86
CZ15/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,60.83,774939.89,195.83,2494564.33
CZ16/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,53.66,683508.58,171.08,2179298.49
CZ16/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,53.33,679387.98,170.00,2165520.32
CZ16/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,52.87,673507.29,168.45,2145856.92

File Name,Total (kWh),Heating (kWh),Cooling (kWh),Interior Lighting (kWh),Exterior Lighting (kWh),Interior Equipment (kWh),Exterior Equipment (kWh),Fans (kWh),Pumps (kWh),Heat Rejection (kWh),Humidification (kWh),Heat Recovery (kWh),Water Systems (kWh),Refrigeration (kWh),Generators (kWh),Heating Elec (kWh),Cooling Elec (kWh),Heating NG (kWh),Cooling NG (kWh),Interior Equipment Elec (kWh),Interior Equipment NG (kWh)
CZ01/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,535063.65,6760.1,14745.04,125660.91,0.0,205535.02000000002,0.0,163428.51,3.36,0.0,0.0,0.0,18930.71,0.0,0.0,6662.01,14745.04,98.09,0.00,179548.13,25986.89
CZ01/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,532238.2899999999,6942.9800000000005,14722.22,125660.91,0.0,205535.02000000002,0.0,160443.09,3.36,0.0,0.0,0.0,18930.72,0.0,0.0,6844.71,14722.22,98.27,0.00,179548.13,25986.89
CZ01/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,528208.08,7209.83,14690.1,125660.91,0.0,205535.02000000002,0.0,156178.13,3.36,0.0,0.0,0.0,18930.73,0.0,0.0,7111.29,14690.10,98.54,0.00,179548.13,25986.89
CZ02/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,582635.6100000001,4552.71,52092.77,125660.91,0.0,205535.02000000002,0.0,176883.25,3.36,0.0,0.0,0.0,17907.59,0.0,0.0,4539.01,52092.77,13.70,0.00,179548.13,25986.89
CZ02/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,579318.1,4653.610000000001,51867.77,125660.91,0.0,205535.02000000002,0.0,173689.85,3.36,0.0,0.0,0.0,17907.59,0.0,0.0,4639.84,51867.77,13.77,0.00,179548.13,25986.89
CZ02/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,574582.76,4800.69,51547.42,125660.91,0.0,205535.02000000002,0.0,169127.79,3.36,0.0,0.0,0.0,17907.57,0.0,0.0,4786.82,51547.42,13.87,0.00,179548.13,25986.89
CZ03/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,562821.55,1813.9099999999999,36554.28,125660.91,0.0,205535.02000000002,0.0,175396.54,3.36,0.0,0.0,0.0,17857.52,0.0,0.0,1813.84,36554.28,0.07,0.00,179548.13,25986.89
CZ03/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,559593.8300000001,1877.75,36429.52,125660.91,0.0,205535.02000000002,0.0,172229.75,3.36,0.0,0.0,0.0,17857.53,0.0,0.0,1877.68,36429.52,0.07,0.00,179548.13,25986.89
CZ03/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,554986.8099999999,1971.58,36252.71,125660.91,0.0,205535.02000000002,0.0,167705.7,3.36,0.0,0.0,0.0,17857.55,0.0,0.0,1971.50,36252.71,0.08,0.00,179548.13,25986.89
CZ04/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,594394.27,1643.05,63322.78,125660.91,0.0,205535.02000000002,0.0,180765.38,3.36,0.0,0.0,0.0,17463.77,0.0,0.0,1643.05,63322.78,0.00,0.00,179548.13,25986.89
CZ04/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,590949.68,1701.08,63068.26,125660.91,0.0,205535.02000000002,0.0,177517.28,3.36,0.0,0.0,0.0,17463.77,0.0,0.0,1701.08,63068.26,0.00,0.00,179548.13,25986.89
CZ04/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,586032.2300000001,1786.44,62705.62,125660.91,0.0,205535.02000000002,0.0,172877.08,3.36,0.0,0.0,0.0,17463.79,0.0,0.0,1786.44,62705.62,0.00,0.00,179548.13,25986.89
CZ05/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,568694.49,1803.06,43336.95,125660.91,0.0,205535.02000000002,0.0,174497.2,3.36,0.0,0.0,0.0,17857.99,0.0,0.0,1803.06,43336.95,0.00,0.00,179548.13,25986.89
CZ05/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,565428.0499999999,1859.24,43158.07,125660.91,0.0,205535.02000000002,0.0,171353.46,3.36,0.0,0.0,0.0,17857.98,0.0,0.0,1859.24,43158.07,0.00,0.00,179548.13,25986.89
CZ05/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,560765.31,1941.61,42904.09,125660.91,0.0,205535.02000000002,0.0,166862.34,3.36,0.0,0.0,0.0,17857.98,0.0,0.0,1941.61,42904.09,0.00,0.00,179548.13,25986.89
CZ06/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,595829.64,84.9,64946.74,125660.91,0.0,205535.02000000002,0.0,182652.73,3.36,0.0,0.0,0.0,16945.98,0.0,0.0,84.90,64946.74,0.00,0.00,179548.13,25986.89
CZ06/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,592317.1,91.81,64684.89,125660.91,0.0,205535.02000000002,0.0,179395.12,3.36,0.0,0.0,0.0,16945.98,0.0,0.0,91.81,64684.89,0.00,0.00,179548.13,25986.89
CZ06/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,587307.4,101.54,64318.43,125660.91,0.0,205535.02000000002,0.0,174742.16,3.36,0.0,0.0,0.0,16945.98,0.0,0.0,101.54,64318.43,0.00,0.00,179548.13,25986.89
CZ07/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,605736.96,102.75,75440.16,125660.91,0.0,205535.02000000002,0.0,182182.76,3.36,0.0,0.0,0.0,16812.0,0.0,0.0,102.75,75440.16,0.00,0.00,179548.13,25986.89
CZ07/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,602201.18,109.57,75147.1,125660.91,0.0,205535.02000000002,0.0,178933.23,3.36,0.0,0.0,0.0,16811.99,0.0,0.0,109.57,75147.10,0.00,0.00,179548.13,25986.89
CZ07/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,597140.88,120.94,74719.42,125660.91,0.0,205535.02000000002,0.0,174289.21,3.36,0.0,0.0,0.0,16812.01,0.0,0.0,120.94,74719.42,0.00,0.00,179548.13,25986.89
CZ08/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,618259.88,240.28,85961.23,125660.91,0.0,205535.02000000002,0.0,184065.73,3.36,0.0,0.0,0.0,16793.35,0.0,0.0,240.28,85961.23,0.00,0.00,179548.13,25986.89
CZ08/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,614645.25,253.59,85617.91,125660.91,0.0,205535.02000000002,0.0,180781.11,3.36,0.0,0.0,0.0,16793.35,0.0,0.0,253.59,85617.91,0.00,0.00,179548.13,25986.89
CZ08/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,609484.42,273.64,85129.37,125660.91,0.0,205535.02000000002,0.0,176088.77,3.36,0.0,0.0,0.0,16793.35,0.0,0.0,273.64,85129.37,0.00,0.00,179548.13,25986.89
CZ09/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,632497.03,156.65,96020.99,125660.91,0.0,205535.02000000002,0.0,188468.99,3.36,0.0,0.0,0.0,16651.1,0.0,0.0,156.65,96020.99,0.00,0.00,179548.13,25986.89
CZ09/Htl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,628771.85,166.49,95636.46,125660.91,0.0,205535.02000000002,0.0,185118.5,3.36,0.0,0.0,0.0,16651.11,0.0,0.0,166.49,95636.46,0.00,0.00,179548.13,25986.89
