File Name,Net Site EUI (kWh/m2),Net Site Energy (kWh),Net Source EUI (kWh/m2),Net Source Energy (kWh)
CZ02/OfS&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,135248.59,1259.3,6848.15,12106.19,0.0,29387.4,0.0,63218.51,1.13,0.0,0.0,0.0,22427.9,0.0,0.0,1259.30,6848.15,0.00,0.00,29387.40,0.00
CZ02/OfS&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,133399.94,1313.88,6749.57,12106.19,0.0,29387.4,0.0,61413.86,1.13,0.0,0.0,0.0,22427.9,0.0,0.0,1313.88,6749.57,0.00,0.00,29387.40,0.00
CZ02/RFF&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,116100.76000000001,1329.2,8086.74,6626.33,0.0,37903.17,0.0,36125.94,3.37,0.0,0.0,0.0,26025.99,0.0,0.0,1252.70,8086.74,76.50,0.00,18423.46,19479.71
CZ02/RFF&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,115649.26,1361.21,8062.44,6626.33,0.0,37903.17,0.0,35666.74,3.37,0.0,0.0,0.0,26025.99,0.0,0.0,1284.57,8062.44,76.64,0.00,18423.46,19479.71
CZ02/RFF&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,115005.84,1408.03,8027.84,6626.33,0.0,37903.17,0.0,35011.09,3.37,0.0,0.0,0.0,26025.99,0.0,0.0,1331.22,8027.84,76.81,0.00,18423.46,19479.71
CZ02/RSD&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,268101.13,47737.89,22954.85,16225.45,0.0,76546.73,0.0,37879.43,34.68,0.0,0.0,0.0,66722.11,0.0,0.0,642.76,22954.85,47095.13,0.00,37475.60,39071.13
CZ02/RSD&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,267910.18,47754.530000000006,22942.68,16225.45,0.0,76546.73,0.0,37684.01,34.68,0.0,0.0,0.0,66722.11,0.0,0.0,655.80,22942.68,47098.73,0.00,37475.60,39071.13
CZ02/RSD&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,267641.89,47782.19,22925.92,16225.45,0.0,76546.73,0.0,37404.83,34.68,0.0,0.0,0.0,66722.11,0.0,0.0,674.73,22925.92,47107.46,0.00,37475.60,39071.13
CZ02/Rt3&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,2249481.06,21596.559999999998,135386.89,394371.6,0.0,436362.0,0.0,1086433.93,3.38,0.0,0.0,0.0,175326.69,0.0,0.0,18784.10,135386.89,2812.46,0.00,436362.00,0.00
CZ02/Rt3&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,2228365.61,22266.81,134081.35,394371.6,0.0,436362.0,0.0,1065953.77,3.38,0.0,0.0,0.0,175326.69,0.0,0.0,19446.58,134081.35,2820.23,0.00,436362.00,0.00
CZ02/Rt3&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,2198261.0,23262.36,132224.28,394371.6,0.0,436362.0,0.0,1036710.68,3.38,0.0,0.0,0.0,175326.69,0.0,0.0,20433.11,132224.28,2829.25,0.00,436362.00,0.00
CZ02/RtL&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,2007444.96,6224.03,127872.9,395231.18,0.0,509200.67,0.0,839876.64,3.39,0.0,0.0,0.0,129036.16,0.0,0.0,6224.03,127872.90,0.00,0.00,468847.72,40352.95
CZ02/RtL&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,1990518.9000000001,6519.31,126765.55,395231.18,0.0,509200.67,0.0,823762.7,3.39,0.0,0.0,0.0,129036.11,0.0,0.0,6519.31,126765.55,0.00,0.00,468847.72,40352.95
CZ02/RtL&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,1966365.86,6962.03,125189.68,395231.18,0.0,509200.67,0.0,800742.79,3.39,0.0,0.0,0.0,129036.12,0.0,0.0,6962.03,125189.68,0.00,0.00,468847.72,40352.95
CZ02/RtS&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,141448.04,3453.67,8571.1,23251.32,0.0,24440.79,0.0,65890.81,3.36,0.0,0.0,0.0,15836.99,0.0,0.0,3453.67,8571.10,0.00,0.00,24440.79,0.00
CZ02/RtS&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,140167.74,3536.59,8489.72,23251.32,0.0,24440.79,0.0,64608.96,3.36,0.0,0.0,0.0,15836.99,0.0,0.0,3536.59,8489.72,0.00,0.00,24440.79,0.00
CZ02/RtS&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,138337.78,3658.06,8373.92,23251.32,0.0,24440.79,0.0,62773.34,3.36,0.0,0.0,0.0,15836.99,0.0,0.0,3658.06,8373.92,0.00,0.00,24440.79,0.00
CZ02/SCn&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,3412166.6599999997,108650.57,184110.4,571539.04,0.0,449066.39,0.0,2012508.32,3.36,0.0,0.0,0.0,86288.59,0.0,0.0,108650.57,184110.40,0.00,0.00,449066.39,0.00
CZ02/SCn&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,3373755.1799999997,111891.66,181860.92,571539.04,0.0,449066.39,0.0,1973105.23,3.36,0.0,0.0,0.0,86288.59,0.0,0.0,111891.66,181860.92,0.00,0.00,449066.39,0.00
CZ02/SCn&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,3318909.69,116611.8,178669.73,571539.04,0.0,449066.39,0.0,1916730.8,3.36,0.0,0.0,0.0,86288.59,0.0,0.0,116611.80,178669.73,0.00,0.00,449066.39,0.00
CZ03/Asm&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,653152.73,23513.07,26003.22,76844.55,0.0,145823.51,0.0,358216.61,3.36,0.0,0.0,0.0,22748.41,0.0,0.0,23513.07,26003.22,0.00,0.00,145823.51,0.00
CZ03/Asm&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,646323.37,24005.28,25705.51,76844.55,0.0,145823.51,0.0,351192.76,3.36,0.0,0.0,0.0,22748.41,0.0,0.0,24005.28,25705.51,0.00,0.00,145823.51,0.00
CZ03/Asm&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,636583.11,24722.4,25282.59,76844.55,0.0,145823.51,0.0,341158.68,3.36,0.0,0.0,0.0,22748.02,0.0,0.0,24722.40,25282.59,0.00,0.00,145823.51,0.00
CZ03/ECC&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,2604167.25,11398.22,75684.9,167224.54,0.0,1013813.91,0.0,882444.17,1458.67,0.0,0.0,0.0,452142.84,0.0,0.0,10813.23,75684.90,584.99,0.00,945189.93,68623.98
CZ03/ECC&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,2589285.85,11741.55,75160.31,167224.54,0.0,1013813.91,0.0,867748.25,1458.19,0.0,0.0,0.0,452139.09,0.0,0.0,11150.07,75160.31,591.48,0.00,945189.93,68623.98
CZ03/ECC&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,2567897.89,12228.99,74419.73,167224.54,0.0,1013813.91,0.0,846610.26,1457.6,0.0,0.0,0.0,452142.85,0.0,0.0,11637.11,74419.73,591.88,0.00,945189.93,68623.98
CZ03/EPr&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,380702.5,3068.59,17651.25,30835.78,0.0,125897.03,0.0,116920.17,3.37,0.0,0.0,0.0,86326.29,0.0,0.0,3068.59,17651.25,0.00,0.00,83226.75,42670.28
CZ03/EPr&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,378780.65,3148.82,17569.58,30835.78,0.0,125897.03,0.0,114999.77,3.37,0.0,0.0,0.0,86326.29,0.0,0.0,3148.82,17569.58,0.00,0.00,83226.75,42670.28
CZ03/EPr&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,376034.65,3266.41,17453.98,30835.78,0.0,125897.03,0.0,112251.77,3.37,0.0,0.0,0.0,86326.3,0.0,0.0,3266.41,17453.98,0.00,0.00,83226.75,42670.28
CZ03/ERC&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,18305.37,268.01,252.42,1016.35,0.0,2196.82,0.0,5257.92,3.36,0.0,0.0,0.0,9310.49,0.0,0.0,268.01,252.42,0.00,0.00,2196.82,0.00
CZ03/ERC&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,18209.64,274.33,249.43,1016.35,0.0,2196.82,0.0,5158.85,3.36,0.0,0.0,0.0,9310.49,0.0,0.0,274.33,249.43,0.00,0.00,2196.82,0.00
CZ03/ERC&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,18073.52,283.48,245.21,1016.35,0.0,2196.82,0.0,5017.8,3.36,0.0,0.0,0.0,9310.49,0.0,0.0,283.48,245.21,0.00,0.00,2196.82,0.00
CZ03/ESe&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,1204178.32,80712.36,38775.92,94750.45,0.0,323176.74,0.0,430866.06,3.39,0.0,0.0,0.0,235893.38,0.0,0.0,2163.96,38775.92,78548.40,0.00,259085.82,64090.92
CZ03/ESe&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,1201752.13,80786.73000000001,38679.68,94750.45,0.0,323176.74,0.0,428461.77,3.39,0.0,0.0,0.0,235893.38,0.0,0.0,2227.24,38679.68,78559.49,0.00,259085.82,64090.92
CZ03/ESe&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,1198294.78,80878.99,38542.85,94750.45,0.0,323176.74,0.0,425048.97,3.39,0.0,0.0,0.0,235893.38,0.0,0.0,2320.61,38542.85,78558.38,0.00,259085.82,64090.92
CZ03/EUn&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,8227174.0,12255.96,215721.68,644388.1,0.0,3682881.23,0.0,2908391.17,3.37,0.0,0.0,0.0,763532.49,0.0,0.0,12128.63,215721.68,127.33,0.00,3555459.15,127422.08
CZ03/EUn&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,8179653.14,12777.92,214160.24,644388.1,0.0,3682881.23,0.0,2861909.78,3.37,0.0,0.0,0.0,763532.49,0.0,0.0,12650.15,214160.24,127.77,0.00,3555459.15,127422.08
CZ03/EUn&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,8111818.96,13560.04,211948.15,644388.1,0.0,3682881.23,0.0,2795505.54,3.37,0.0,0.0,0.0,763532.53,0.0,0.0,13431.61,211948.15,128.43,0.00,3555459.15,127422.08
CZ03/Hsp&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,3897761.13,508057.13,530840.82,625795.42,0.0,1182847.3,0.0,722418.17,61965.34,0.0,0.0,0.0,265836.95,0.0,0.0,3480.70,530840.82,504576.43,0.00,1139112.10,43735.20
CZ03/Hsp&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,3887335.51,508334.48,530553.87,625795.42,0.0,1182847.3,0.0,712004.89,61965.55,0.0,0.0,0.0,265834.01,0.0,0.0,3609.23,530553.87,504725.25,0.00,1139112.10,43735.20
CZ03/Hsp&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,3872492.12,508809.0,530112.3,625795.42,0.0,1182847.3,0.0,697126.83,61964.31,0.0,0.0,0.0,265836.96,0.0,0.0,3801.92,530112.30,505007.08,0.00,1139112.10,43735.20
CZ03/MBT&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,6475077.67,2061386.24,90021.35,438466.02,0.0,2167645.51,0.0,1540152.6,1113.27,0.0,0.0,0.0,176292.67,0.0,0.0,6730.69,90021.35,2054655.55,0.00,1394057.91,773587.60
CZ03/MBT&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,6465667.0,2061786.5,89744.35,438466.02,0.0,2167645.51,0.0,1530618.68,1113.27,0.0,0.0,0.0,176292.67,0.0,0.0,6947.62,89744.35,2054838.88,0.00,1394057.91,773587.60
CZ03/MBT&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,6452243.33,2062376.3900000001,89350.9,438466.02,0.0,2167645.51,0.0,1516998.56,1113.27,0.0,0.0,0.0,176292.67,0.0,0.0,7269.32,89350.90,2055107.07,0.00,1394057.91,773587.60
CZ03/MLI&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,1111379.27,4510.47,22591.94,153603.74,0.0,239893.0,0.0,641675.71,3.37,0.0,0.0,0.0,49101.03,0.0,0.0,4510.47,22591.94,0.00,0.00,239893.00,0.00
CZ03/MLI&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,1098714.16,4743.26,22275.93,153603.74,0.0,239893.0,0.0,629093.83,3.37,0.0,0.0,0.0,49101.03,0.0,0.0,4743.26,22275.93,0.00,0.00,239893.00,0.00
CZ03/MLI&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,1080649.55,5095.73,21832.96,153603.74,0.0,239893.0,0.0,611119.72,3.37,0.0,0.0,0.0,49101.03,0.0,0.0,5095.73,21832.96,0.00,0.00,239893.00,0.00
CZ03/Mtl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,177421.82,2099.39,9806.11,34352.14,0.0,22443.33,0.0,100953.23,3.36,0.0,0.0,0.0,7764.25,0.0,0.0,1798.33,9806.11,301.06,0.00,22191.36,251.97
CZ03/Mtl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,175432.50999999998,2157.14,9730.11,34352.14,0.0,22443.33,0.0,98982.18,3.36,0.0,0.0,0.0,7764.25,0.0,0.0,1856.09,9730.11,301.05,0.00,22191.36,251.97
CZ03/Mtl&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,172595.0,2243.2000000000003,9621.68,34352.14,0.0,22443.33,0.0,96167.03,3.36,0.0,0.0,0.0,7764.25,0.0,0.0,1941.65,9621.68,301.55,0.00,22191.36,251.97
CZ03/Nrs&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,843693.62,26499.65,44077.65,103109.51,0.0,347425.87,0.0,203132.74,37.85,0.0,0.0,0.0,119410.35,0.0,0.0,2467.43,44077.65,24032.22,0.00,281574.59,65851.28
CZ03/Nrs&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,840567.6,26588.47,43977.01,103109.51,0.0,347425.87,0.0,200026.47,37.86,0.0,0.0,0.0,119402.41,0.0,0.0,2529.42,43977.01,24059.05,0.00,281574.59,65851.28
CZ03/Nrs&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,836214.2999999999,26768.440000000002,43844.12,103109.51,0.0,347425.87,0.0,195596.3,37.9,0.0,0.0,0.0,119432.16,0.0,0.0,2621.17,43844.12,24147.27,0.00,281574.59,65851.28
CZ03/OfL&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,2429486.84,26644.010000000002,114636.82,239041.7,0.0,829334.66,0.0,1094656.05,3900.21,0.0,0.0,0.0,121273.39,0.0,0.0,1525.08,114636.82,25118.93,0.00,829334.66,0.00
CZ03/OfL&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,2407889.0900000003,26712.5,114021.21,239041.7,0.0,829334.66,0.0,1073605.43,3900.21,0.0,0.0,0.0,121273.38,0.0,0.0,1592.92,114021.21,25119.58,0.00,829334.66,0.00
CZ03/OfL&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,2377051.82,26814.230000000003,113151.78,239041.7,0.0,829334.66,0.0,1043535.84,3900.22,0.0,0.0,0.0,121273.39,0.0,0.0,1696.58,113151.78,25117.65,0.00,829334.66,0.00
CZ03/OfS&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,130888.61,566.88,2845.75,12106.19,0.0,29387.4,0.0,63622.94,1.13,0.0,0.0,0.0,22358.31,0.0,0.0,566.88,2845.75,0.00,0.00,29387.40,0.00
CZ03/OfS&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,129627.98,588.9,2810.38,12106.19,0.0,29387.4,0.0,62375.66,1.13,0.0,0.0,0.0,22358.31,0.0,0.0,588.90,2810.38,0.00,0.00,29387.40,0.00
CZ03/OfS&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,127829.44,621.9,2760.38,12106.19,0.0,29387.4,0.0,60594.12,1.13,0.0,0.0,0.0,22358.31,0.0,0.0,621.90,2760.38,0.00,0.00,29387.40,0.00
CZ03/RFF&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,110515.42,585.1,6117.29,6626.33,0.0,37903.17,0.0,33330.95,3.37,0.0,0.0,0.0,25949.2,0.0,0.0,572.48,6117.29,12.62,0.00,18423.46,19479.71
CZ03/RFF&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,110097.26000000001,605.24,6104.79,6626.33,0.0,37903.17,0.0,32905.14,3.37,0.0,0.0,0.0,25949.2,0.0,0.0,592.59,6104.79,12.65,0.00,18423.46,19479.71
CZ03/RFF&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,109500.81,634.7900000000001,6087.09,6626.33,0.0,37903.17,0.0,32296.85,3.37,0.0,0.0,0.0,25949.2,0.0,0.0,622.09,6087.09,12.70,0.00,18423.46,19479.71
CZ03/RSD&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,237327.75,28433.539999999997,16614.42,16225.45,0.0,76546.73,0.0,32998.05,19.49,0.0,0.0,0.0,66490.07,0.0,0.0,299.62,16614.42,28133.92,0.00,37475.60,39071.13
CZ03/RSD&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,237138.91,28447.5,16607.4,16225.45,0.0,76546.73,0.0,32802.27,19.5,0.0,0.0,0.0,66490.07,0.0,0.0,308.65,16607.40,28138.85,0.00,37475.60,39071.13
CZ03/RSD&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,236868.88,28467.16,16597.35,16225.45,0.0,76546.73,0.0,32522.61,19.5,0.0,0.0,0.0,66490.08,0.0,0.0,321.86,16597.35,28145.30,0.00,37475.60,39071.13
CZ03/Rt3&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,2092138.58,10358.64,53302.24,394371.6,0.0,436362.0,0.0,1023056.04,3.38,0.0,0.0,0.0,174684.68,0.0,0.0,9028.81,53302.24,1329.83,0.00,436362.00,0.00
CZ03/Rt3&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,2072506.69,10716.63,52672.18,394371.6,0.0,436362.0,0.0,1003696.21,3.38,0.0,0.0,0.0,174684.69,0.0,0.0,9382.07,52672.18,1334.56,0.00,436362.00,0.00
CZ03/Rt3&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,2044468.31,11226.68,51780.93,394371.6,0.0,436362.0,0.0,976039.04,3.38,0.0,0.0,0.0,174684.69,0.0,0.0,9888.23,51780.93,1338.45,0.00,436362.00,0.00
CZ03/RtL&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,1923781.72,1841.58,59517.93,395231.18,0.0,509200.67,0.0,829420.67,3.39,0.0,0.0,0.0,128566.3,0.0,0.0,1841.58,59517.93,0.00,0.00,468847.72,40352.95
CZ03/RtL&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,1907409.99,1951.46,58947.32,395231.18,0.0,509200.67,0.0,813509.67,3.39,0.0,0.0,0.0,128566.3,0.0,0.0,1951.46,58947.32,0.00,0.00,468847.72,40352.95
CZ03/RtL&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,1884036.81,2118.91,58136.68,395231.18,0.0,509200.67,0.0,790779.69,3.39,0.0,0.0,0.0,128566.3,0.0,0.0,2118.91,58136.68,0.00,0.00,468847.72,40352.95
CZ03/RtS&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,127493.22,1934.96,3323.45,23251.32,0.0,24440.79,0.0,58739.41,3.36,0.0,0.0,0.0,15799.93,0.0,0.0,1934.96,3323.45,0.00,0.00,24440.79,0.00
CZ03/RtS&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,126359.53,1990.78,3285.19,23251.32,0.0,24440.79,0.0,57588.16,3.36,0.0,0.0,0.0,15799.93,0.0,0.0,1990.78,3285.19,0.00,0.00,24440.79,0.00
CZ03/RtS&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,124742.15,2072.93,3231.03,23251.32,0.0,24440.79,0.0,55942.78,3.36,0.0,0.0,0.0,15799.93,0.0,0.0,2072.93,3231.03,0.00,0.00,24440.79,0.00
CZ03/SCn&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,3091481.39,68085.89,64153.44,571539.04,0.0,449066.39,0.0,1852645.22,3.36,0.0,0.0,0.0,85988.06,0.0,0.0,68085.89,64153.44,0.00,0.00,449066.39,0.00
CZ03/SCn&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,3056652.89,70508.16,63202.42,571539.04,0.0,449066.39,0.0,1816345.47,3.36,0.0,0.0,0.0,85988.06,0.0,0.0,70508.16,63202.42,0.00,0.00,449066.39,0.00
CZ03/SCn&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,3007043.11,74097.9,61847.06,571539.04,0.0,449066.39,0.0,1764501.3,3.36,0.0,0.0,0.0,85988.06,0.0,0.0,74097.90,61847.06,0.00,0.00,449066.39,0.00
CZ04/Asm&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,706695.53,21466.36,76164.67,76844.55,0.0,145823.51,0.0,364204.17,3.36,0.0,0.0,0.0,22188.91,0.0,0.0,21466.36,76164.67,0.00,0.00,145823.51,0.00
CZ04/Asm&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,699389.03,21887.22,75578.57,76844.55,0.0,145823.51,0.0,357062.92,3.36,0.0,0.0,0.0,22188.91,0.0,0.0,21887.22,75578.57,0.00,0.00,145823.51,0.00
CZ04/Asm&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,688967.6,22500.96,74745.19,76844.55,0.0,145823.51,0.0,346861.12,3.36,0.0,0.0,0.0,22188.91,0.0,0.0,22500.96,74745.19,0.00,0.00,145823.51,0.00
CZ04/ECC&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,2745992.0999999996,9594.71,182031.78,167224.54,0.0,1013813.91,0.0,935326.16,1580.85,0.0,0.0,0.0,436420.14,0.0,0.0,9110.99,182031.78,483.72,0.00,945189.93,68623.98
CZ04/ECC&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-CoggedVBelt-Msr/instance-out.sql,2729210.5700000003,9889.5,180780.26,167224.54,0.0,1013813.91,0.0,919502.2,1580.59,0.0,0.0,0.0,436419.56,0.0,0.0,9404.88,180780.26,484.62,0.00,945189.93,68623.98
CZ04/ECC&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-SynchVBelt-Msr/instance-out.sql,2705199.8200000003,10326.179999999998,179004.41,167224.54,0.0,1013813.91,0.0,896830.2,1580.42,0.0,0.0,0.0,436420.15,0.0,0.0,9839.97,179004.41,486.21,0.00,945189.93,68623.98
CZ04/EPr&0&rDXHP&New&HV_AirDist__SupFanMtr/NE-HVAC-FanBelt-VBelt-Std/instance-out.sql,393626.65,2502.7,31856.99,30835.78,0.0,125897.03,0.0,119053.2,3.37,0.0,0.0,0.0,83477.57,0.0,0.0,2502.70,31856.99,0.00,0.00,83226.75,42670.28
