File Name,Net Site EUI (kWh/m2),Net Source EUI (kWh/m2),Total Energy/Net Site Energy (kWh),Total Energy/Net Source Energy (kWh)
CZ02/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,26.57,64.30,34441.92,83342.49
CZ02/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,26.52,64.12,34370.89,83117.52
CZ03/SFm&1&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,34.10,77.83,26228.43,59862.53
CZ03/SFm&1&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,34.05,77.65,26185.32,59726.01
CZ03/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,32.52,72.83,25013.67,56015.38
CZ03/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,32.26,71.99,24809.10,55367.52
CZ03/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,30.82,67.44,23705.69,51872.91
CZ03/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,30.75,67.21,23648.89,51693.03
CZ03/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,30.72,67.11,23625.49,51618.93
CZ03/SFm&2&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,28.72,71.17,37225.01,92256.07
CZ03/SFm&2&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,28.63,70.89,37109.77,91891.10
CZ03/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,26.96,65.61,34946.42,85039.85
CZ03/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,26.65,64.63,34546.25,83772.50
CZ03/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,25.04,59.54,32463.65,77176.88
CZ03/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,24.95,59.25,32343.50,76796.37
CZ03/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,24.91,59.13,32294.56,76641.35
CZ04/SFm&1&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,38.92,94.12,29930.84,72392.65
CZ04/SFm&1&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,38.69,93.42,29760.73,71853.91
CZ04/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,36.45,86.31,28034.11,66385.76
CZ04/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,35.97,84.80,27666.44,65221.34
CZ04/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,32.72,74.52,25169.01,57311.79
CZ04/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,32.55,73.96,25034.08,56884.48
CZ04/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,32.48,73.74,24980.50,56714.79
CZ04/SFm&2&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,35.63,93.66,46182.73,121405.40
CZ04/SFm&2&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,35.29,92.58,45742.38,120010.81
CZ04/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,32.70,84.40,42391.74,109399.34
CZ04/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,32.09,82.45,41595.51,106877.68
CZ04/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,28.27,70.37,36649.08,91212.57
CZ04/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,28.03,69.59,36332.35,90209.49
CZ04/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,27.93,69.29,36207.61,89814.42
CZ05/SFm&1&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,34.28,78.39,26367.94,60291.17
CZ05/SFm&1&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,34.23,78.24,26330.70,60173.24
CZ05/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,32.67,73.28,25127.08,56361.42
CZ05/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,32.41,72.44,24924.27,55719.12
CZ05/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,30.80,67.35,23685.79,51796.97
CZ05/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,30.72,67.12,23631.26,51624.27
CZ05/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,30.70,67.03,23608.70,51552.82
CZ05/SFm&2&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,29.42,73.39,38137.25,95136.50
CZ05/SFm&2&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,29.33,73.12,38024.79,94780.33
CZ05/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,27.50,67.32,35650.86,87262.01
CZ05/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,27.17,66.27,35221.98,85903.76
CZ05/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,25.29,60.32,32786.76,78191.61
CZ05/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,25.20,60.01,32660.92,77793.07
CZ05/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,25.16,59.89,32609.49,77630.19
CZ06/SFm&1&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,30.28,68.09,23290.08,52367.89
CZ06/SFm&1&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,30.18,67.77,23213.08,52124.03
CZ06/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,29.52,65.68,22705.60,50516.67
CZ06/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,29.35,65.14,22574.20,50100.54
CZ06/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,28.67,62.98,22049.88,48440.32
CZ06/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,28.60,62.77,21998.34,48277.09
CZ06/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,28.58,62.69,21978.00,48212.70
CZ06/SFm&2&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,25.56,62.55,33137.08,81083.47
CZ06/SFm&2&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,25.40,62.05,32929.86,80427.20
CZ06/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,24.65,59.65,31948.43,77318.63
CZ06/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,24.42,58.93,31652.75,76382.22
CZ06/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,23.53,56.13,30506.20,72751.00
CZ06/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,23.44,55.82,30381.12,72354.89
CZ06/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,23.40,55.70,30332.20,72199.95
CZ07/SFm&1&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,29.56,66.13,22735.13,50859.51
CZ07/SFm&1&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,29.48,65.88,22675.80,50671.60
CZ07/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,28.90,64.03,22226.47,49248.46
CZ07/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,28.76,63.58,22117.01,48901.80
CZ07/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,28.19,61.78,21679.67,47516.68
CZ07/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,28.13,61.61,21638.32,47385.73
CZ07/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,28.11,61.54,21621.93,47333.81
CZ07/SFm&2&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,24.48,59.32,31734.18,76894.70
CZ07/SFm&2&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,24.37,58.97,31591.71,76443.49
CZ07/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,23.71,56.89,30736.88,73736.33
CZ07/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,23.54,56.33,30508.01,73011.48
CZ07/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,22.85,54.15,29618.11,70193.13
CZ07/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,22.78,53.93,29528.17,69908.27
CZ07/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,22.75,53.85,29492.71,69795.96
CZ08/SFm&1&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,31.52,72.55,24242.51,55798.94
CZ08/SFm&1&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,31.31,71.90,24085.13,55300.54
CZ08/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,30.61,69.67,23542.39,53581.54
CZ08/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,30.36,68.87,23349.71,52971.32
CZ08/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,29.32,65.57,22547.85,50432.19
CZ08/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,29.20,65.19,22455.99,50141.26
CZ08/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,29.15,65.05,22420.41,50028.61
CZ08/SFm&2&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,27.30,68.38,35392.49,88633.78
CZ08/SFm&2&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,27.00,67.42,35001.90,87396.79
CZ08/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,26.21,64.91,33973.04,84138.33
CZ08/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,25.88,63.86,33542.65,82775.28
CZ08/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,24.53,59.58,31790.60,77226.55
CZ08/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,24.36,59.06,31579.21,76557.07
CZ08/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,24.30,58.86,31497.74,76299.06
CZ09/SFm&1&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,33.04,77.60,25411.09,59686.41
CZ09/SFm&1&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,32.79,76.82,25220.90,59084.08
CZ09/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,31.80,73.68,24459.32,56672.14
CZ09/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,31.48,72.65,24208.58,55878.07
CZ09/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,30.10,68.29,23150.23,52526.12
CZ09/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,29.95,67.83,23037.70,52169.75
CZ09/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,29.90,67.65,22993.96,52031.23
CZ09/SFm&2&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,29.15,74.35,37781.62,96378.97
CZ09/SFm&2&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,28.79,73.22,37317.99,94910.64
CZ09/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,27.69,69.73,35890.58,90390.13
CZ09/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,27.27,68.40,35343.72,88658.24
CZ09/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,25.57,63.03,33146.95,81700.77
CZ09/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,25.37,62.40,32888.38,80881.86
CZ09/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,25.30,62.15,32788.43,80565.31

File Name,Total (kWh),Heating (kWh),Cooling (kWh),Interior Lighting (kWh),Exterior Lighting (kWh),Interior Equipment (kWh),Exterior Equipment (kWh),Fans (kWh),Pumps (kWh),Heat Rejection (kWh),Humidification (kWh),Heat Recovery (kWh),Water Systems (kWh),Refrigeration (kWh),Generators (kWh),Heating Elec (kWh),Cooling Elec (kWh),Heating NG (kWh),Cooling NG (kWh),Interior Equipment Elec (kWh),Interior Equipment NG (kWh)
CZ01/SFm&1&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,26021.48,3461.0,58.37,1557.5,457.71,10338.53,0.0,78.95,0.0,0.0,0.0,0.0,10069.42,0.0,0.0,3461.00,58.37,0.00,0.00,8268.27,2070.26
CZ01/SFm&1&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,26016.800000000003,3461.0,53.69,1557.5,457.71,10338.53,0.0,78.95,0.0,0.0,0.0,0.0,10069.42,0.0,0.0,3461.00,53.69,0.00,0.00,8268.27,2070.26
CZ01/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,25160.78,2263.95,43.86,1557.5,457.71,10338.53,0.0,429.77,0.0,0.0,0.0,0.0,10069.47,0.0,0.0,2263.95,43.86,0.00,0.00,8268.27,2070.26
CZ01/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,25038.4,2144.98,40.45,1557.5,457.71,10338.53,0.0,429.77,0.0,0.0,0.0,0.0,10069.47,0.0,0.0,2144.98,40.45,0.00,0.00,8268.27,2070.26
CZ01/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,23737.72,1125.05,33.3,1557.5,457.71,10338.53,0.0,156.12,0.0,0.0,0.0,0.0,10069.5,0.0,0.0,1125.05,33.30,0.00,0.00,8268.27,2070.26
CZ01/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,23711.48,1100.95,31.17,1557.5,457.71,10338.53,0.0,156.12,0.0,0.0,0.0,0.0,10069.5,0.0,0.0,1100.95,31.17,0.00,0.00,8268.27,2070.26
CZ01/SFm&1&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,23700.29,1090.56,30.36,1557.5,457.71,10338.53,0.0,156.12,0.0,0.0,0.0,0.0,10069.5,0.0,0.0,1090.56,30.36,0.00,0.00,8268.27,2070.26
CZ01/SFm&2&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,35458.14,6193.0,160.3,1774.64,457.71,16701.91,0.0,147.29,0.0,0.0,0.0,0.0,10023.28,0.0,0.0,6193.00,160.30,0.00,0.00,13440.28,3261.63
CZ01/SFm&2&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,35445.3,6193.0,147.46,1774.64,457.71,16701.91,0.0,147.29,0.0,0.0,0.0,0.0,10023.28,0.0,0.0,6193.00,147.46,0.00,0.00,13440.28,3261.63
CZ01/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,33862.75,3983.79,120.59,1774.64,457.71,16701.91,0.0,800.58,0.0,0.0,0.0,0.0,10023.52,0.0,0.0,3983.79,120.59,0.00,0.00,13440.28,3261.63
CZ01/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,33635.97,3766.38,111.22,1774.64,457.71,16701.91,0.0,800.58,0.0,0.0,0.0,0.0,10023.52,0.0,0.0,3766.38,111.22,0.00,0.00,13440.28,3261.63
CZ01/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,31350.489999999998,2015.03,90.49,1774.64,457.71,16701.91,0.0,287.43,0.0,0.0,0.0,0.0,10023.26,0.0,0.0,2015.03,90.49,0.00,0.00,13440.28,3261.63
CZ01/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,31301.52,1971.86,84.7,1774.64,457.71,16701.91,0.0,287.43,0.0,0.0,0.0,0.0,10023.26,0.0,0.0,1971.86,84.70,0.00,0.00,13440.28,3261.63
CZ01/SFm&2&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,31280.73,1953.25,82.52,1774.64,457.71,16701.91,0.0,287.43,0.0,0.0,0.0,0.0,10023.26,0.0,0.0,1953.25,82.52,0.00,0.00,13440.28,3261.63
CZ02/SFm&1&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,28914.600000000002,6585.79,682.19,1557.5,457.71,10338.53,0.0,173.28,0.0,0.0,0.0,0.0,9119.6,0.0,0.0,6585.79,682.19,0.00,0.00,8268.27,2070.26
