File Name,Net Site EUI (kWh/m2),Net Site Energy (kWh),Net Source EUI (kWh/m2),Net Source Energy (kWh)
CZ05/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,252893.13,10442.34,5160.92,14740.46,0.0,73945.06,0.0,1902.28,0.0,0.0,0.0,0.0,146702.08,0.0,0.0,10442.34,5160.92,0.00,0.00,59678.04,14267.02
CZ05/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,252676.2,10317.0,5069.32,14740.46,0.0,73945.06,0.0,1902.28,0.0,0.0,0.0,0.0,146702.08,0.0,0.0,10317.00,5069.32,0.00,0.00,59678.04,14267.02
CZ05/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,252496.98,10215.26,4991.85,14740.46,0.0,73945.06,0.0,1902.28,0.0,0.0,0.0,0.0,146702.08,0.0,0.0,10215.26,4991.85,0.00,0.00,59678.04,14267.02
CZ06/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,251621.34999999998,5738.3,8727.58,14740.46,0.0,73945.06,0.0,3690.77,0.0,0.0,0.0,0.0,144779.19,0.0,0.0,5738.30,8727.58,0.00,0.00,59678.04,14267.02
CZ06/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,250519.83,5340.26,8024.09,14740.46,0.0,73945.06,0.0,3690.77,0.0,0.0,0.0,0.0,144779.19,0.0,0.0,5340.26,8024.09,0.00,0.00,59678.04,14267.02
CZ06/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,247397.63999999998,5163.43,7071.97,14740.46,0.0,73945.06,0.0,1702.13,0.0,0.0,0.0,0.0,144774.58,0.0,0.0,5163.43,7071.97,0.00,0.00,59678.04,14267.02
CZ06/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,247038.33,5139.35,6736.75,14740.46,0.0,73945.06,0.0,1702.13,0.0,0.0,0.0,0.0,144774.58,0.0,0.0,5139.35,6736.75,0.00,0.00,59678.04,14267.02
CZ06/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,246847.90999999997,5068.47,6617.2,14740.46,0.0,73945.06,0.0,1702.13,0.0,0.0,0.0,0.0,144774.58,0.0,0.0,5068.47,6617.20,0.00,0.00,59678.04,14267.02
CZ06/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,246689.25,5010.94,6516.07,14740.46,0.0,73945.06,0.0,1702.13,0.0,0.0,0.0,0.0,144774.58,0.0,0.0,5010.94,6516.07,0.00,0.00,59678.04,14267.02
CZ07/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,247518.53,4620.0,6971.05,14740.46,0.0,73945.06,0.0,2943.56,0.0,0.0,0.0,0.0,144298.4,0.0,0.0,4620.00,6971.05,0.00,0.00,59678.04,14267.02
CZ07/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,246636.71,4300.07,6409.15,14740.46,0.0,73945.06,0.0,2943.56,0.0,0.0,0.0,0.0,144298.4,0.0,0.0,4300.07,6409.15,0.00,0.00,59678.04,14267.02
CZ07/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,244155.33000000002,4173.27,5644.82,14740.46,0.0,73945.06,0.0,1357.2,0.0,0.0,0.0,0.0,144294.5,0.0,0.0,4173.27,5644.82,0.00,0.00,59678.04,14267.02
CZ07/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,243868.41,4153.86,5377.32,14740.46,0.0,73945.06,0.0,1357.2,0.0,0.0,0.0,0.0,144294.5,0.0,0.0,4153.86,5377.32,0.00,0.00,59678.04,14267.02
CZ07/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,243715.66,4096.74,5281.69,14740.46,0.0,73945.06,0.0,1357.2,0.0,0.0,0.0,0.0,144294.5,0.0,0.0,4096.74,5281.69,0.00,0.00,59678.04,14267.02
CZ07/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,243588.6,4050.38,5200.99,14740.46,0.0,73945.06,0.0,1357.2,0.0,0.0,0.0,0.0,144294.5,0.0,0.0,4050.38,5200.99,0.00,0.00,59678.04,14267.02
CZ08/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,262953.78,5543.56,19058.87,14740.46,0.0,73945.06,0.0,6192.72,0.0,0.0,0.0,0.0,143473.11,0.0,0.0,5543.56,19058.87,0.00,0.00,59678.04,14267.02
CZ08/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,261069.09000000003,5195.09,17522.64,14740.46,0.0,73945.06,0.0,6192.72,0.0,0.0,0.0,0.0,143473.11,0.0,0.0,5195.09,17522.64,0.00,0.00,59678.04,14267.02
CZ08/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,255279.26,5009.13,15317.5,14740.46,0.0,73945.06,0.0,2808.07,0.0,0.0,0.0,0.0,143459.03,0.0,0.0,5009.13,15317.50,0.00,0.00,59678.04,14267.02
CZ08/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,254532.27,4987.98,14591.67,14740.46,0.0,73945.06,0.0,2808.07,0.0,0.0,0.0,0.0,143459.03,0.0,0.0,4987.98,14591.67,0.00,0.00,59678.04,14267.02
CZ08/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,254210.38,4925.72,14332.04,14740.46,0.0,73945.06,0.0,2808.07,0.0,0.0,0.0,0.0,143459.03,0.0,0.0,4925.72,14332.04,0.00,0.00,59678.04,14267.02
CZ08/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,253940.88999999998,4875.19,14113.08,14740.46,0.0,73945.06,0.0,2808.07,0.0,0.0,0.0,0.0,143459.03,0.0,0.0,4875.19,14113.08,0.00,0.00,59678.04,14267.02
CZ09/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,267879.5,10183.09,18812.84,14740.46,0.0,73945.06,0.0,6886.06,0.0,0.0,0.0,0.0,143311.99,0.0,0.0,10183.09,18812.84,0.00,0.00,59678.04,14267.02
CZ09/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,265692.27,9512.26,17296.44,14740.46,0.0,73945.06,0.0,6886.06,0.0,0.0,0.0,0.0,143311.99,0.0,0.0,9512.26,17296.44,0.00,0.00,59678.04,14267.02
CZ09/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,259406.6,9161.95,15111.0,14740.46,0.0,73945.06,0.0,3149.45,0.0,0.0,0.0,0.0,143298.67,0.0,0.0,9161.95,15111.00,0.00,0.00,59678.04,14267.02
CZ09/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,258649.89,9121.34,14394.89,14740.46,0.0,73945.06,0.0,3149.45,0.0,0.0,0.0,0.0,143298.67,0.0,0.0,9121.34,14394.89,0.00,0.00,59678.04,14267.02
CZ09/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,258274.41000000003,9001.83,14138.92,14740.46,0.0,73945.06,0.0,3149.45,0.0,0.0,0.0,0.0,143298.67,0.0,0.0,9001.83,14138.92,0.00,0.00,59678.04,14267.02
CZ09/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,257961.37,8904.82,13922.9,14740.46,0.0,73945.06,0.0,3149.45,0.0,0.0,0.0,0.0,143298.67,0.0,0.0,8904.82,13922.90,0.00,0.00,59678.04,14267.02
CZ10/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,262349.21,5479.48,19184.41,14740.46,0.0,73945.06,0.0,5737.19,0.0,0.0,0.0,0.0,143262.62,0.0,0.0,5479.48,19184.41,0.00,0.00,59678.04,14267.02
CZ10/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,260490.92,5167.53,17638.06,14740.46,0.0,73945.06,0.0,5737.19,0.0,0.0,0.0,0.0,143262.62,0.0,0.0,5167.53,17638.06,0.00,0.00,59678.04,14267.02
CZ10/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,255004.58000000002,5004.72,15460.31,14740.46,0.0,73945.06,0.0,2603.22,0.0,0.0,0.0,0.0,143250.81,0.0,0.0,5004.72,15460.31,0.00,0.00,59678.04,14267.02
CZ10/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,254252.87,4985.73,14727.58,14740.46,0.0,73945.06,0.0,2603.22,0.0,0.0,0.0,0.0,143250.81,0.0,0.0,4985.73,14727.58,0.00,0.00,59678.04,14267.02
CZ10/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,253935.33000000002,4929.87,14465.9,14740.46,0.0,73945.06,0.0,2603.22,0.0,0.0,0.0,0.0,143250.81,0.0,0.0,4929.87,14465.90,0.00,0.00,59678.04,14267.02
CZ10/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,253668.94,4884.52,14244.86,14740.46,0.0,73945.06,0.0,2603.22,0.0,0.0,0.0,0.0,143250.81,0.0,0.0,4884.52,14244.86,0.00,0.00,59678.04,14267.02
CZ11/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,278433.64,10142.79,26651.08,14740.46,0.0,73945.06,0.0,8032.09,0.0,0.0,0.0,0.0,144922.16,0.0,0.0,10142.79,26651.08,0.00,0.00,59678.04,14267.02
CZ11/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,275749.35,9606.7,24502.88,14740.46,0.0,73945.06,0.0,8032.09,0.0,0.0,0.0,0.0,144922.16,0.0,0.0,9606.70,24502.88,0.00,0.00,59678.04,14267.02
CZ11/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,267766.88,9321.25,21233.69,14740.46,0.0,73945.06,0.0,3623.08,0.0,0.0,0.0,0.0,144903.32,0.0,0.0,9321.25,21233.69,0.00,0.00,59678.04,14267.02
CZ11/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,266728.14,9288.56,20227.65,14740.46,0.0,73945.06,0.0,3623.08,0.0,0.0,0.0,0.0,144903.32,0.0,0.0,9288.56,20227.65,0.00,0.00,59678.04,14267.02
CZ11/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,266271.64,9192.36,19867.35,14740.46,0.0,73945.06,0.0,3623.08,0.0,0.0,0.0,0.0,144903.32,0.0,0.0,9192.36,19867.35,0.00,0.00,59678.04,14267.02
CZ11/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,265890.08,9114.27,19563.88,14740.46,0.0,73945.06,0.0,3623.08,0.0,0.0,0.0,0.0,144903.32,0.0,0.0,9114.27,19563.88,0.00,0.00,59678.04,14267.02
CZ12/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,259739.11,9861.09,11749.55,14740.46,0.0,73945.06,0.0,4532.68,0.0,0.0,0.0,0.0,144910.26,0.0,0.0,9861.09,11749.55,0.00,0.00,59678.04,14267.02
CZ12/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,258265.91999999998,9334.97,10802.49,14740.46,0.0,73945.06,0.0,4532.68,0.0,0.0,0.0,0.0,144910.26,0.0,0.0,9334.97,10802.49,0.00,0.00,59678.04,14267.02
CZ12/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,254163.63,8984.56,9500.92,14740.46,0.0,73945.06,0.0,2090.19,0.0,0.0,0.0,0.0,144902.44,0.0,0.0,8984.56,9500.92,0.00,0.00,59678.04,14267.02
CZ12/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,253681.29,8952.6,9050.53,14740.46,0.0,73945.06,0.0,2090.19,0.0,0.0,0.0,0.0,144902.44,0.0,0.0,8952.60,9050.53,0.00,0.00,59678.04,14267.02
CZ12/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,253426.7,8858.54,8889.99,14740.46,0.0,73945.06,0.0,2090.19,0.0,0.0,0.0,0.0,144902.44,0.0,0.0,8858.54,8889.99,0.00,0.00,59678.04,14267.02
CZ12/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,253214.47999999998,8782.2,8754.12,14740.46,0.0,73945.06,0.0,2090.19,0.0,0.0,0.0,0.0,144902.44,0.0,0.0,8782.20,8754.12,0.00,0.00,59678.04,14267.02
CZ13/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,292181.46,14165.29,34417.29,14740.46,0.0,73945.06,0.0,10874.74,0.0,0.0,0.0,0.0,144038.61,0.0,0.0,14165.29,34417.29,0.00,0.00,59678.04,14267.02
CZ13/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,288548.88,13306.9,31643.1,14740.46,0.0,73945.06,0.0,10874.74,0.0,0.0,0.0,0.0,144038.61,0.0,0.0,13306.90,31643.10,0.00,0.00,59678.04,14267.02
CZ13/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,277912.91000000003,12824.83,27465.83,14740.46,0.0,73945.06,0.0,4921.62,0.0,0.0,0.0,0.0,144015.11,0.0,0.0,12824.83,27465.83,0.00,0.00,59678.04,14267.02
CZ13/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,276559.54000000004,12772.78,26164.5,14740.46,0.0,73945.06,0.0,4921.62,0.0,0.0,0.0,0.0,144015.11,0.0,0.0,12772.78,26164.50,0.00,0.00,59678.04,14267.02
CZ13/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,275940.36,12619.62,25698.48,14740.46,0.0,73945.06,0.0,4921.62,0.0,0.0,0.0,0.0,144015.11,0.0,0.0,12619.62,25698.48,0.00,0.00,59678.04,14267.02
CZ13/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,275423.49,12495.3,25305.94,14740.46,0.0,73945.06,0.0,4921.62,0.0,0.0,0.0,0.0,144015.11,0.0,0.0,12495.30,25305.94,0.00,0.00,59678.04,14267.02
CZ14/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,275136.08,14926.12,20326.86,14740.46,0.0,73945.06,0.0,7465.17,0.0,0.0,0.0,0.0,143732.4,0.0,0.0,14926.12,20326.86,0.00,0.00,59678.04,14267.02
CZ14/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,272672.95,14101.43,18688.43,14740.46,0.0,73945.06,0.0,7465.17,0.0,0.0,0.0,0.0,143732.4,0.0,0.0,14101.43,18688.43,0.00,0.00,59678.04,14267.02
CZ14/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,265694.75,13481.01,16406.39,14740.46,0.0,73945.06,0.0,3398.64,0.0,0.0,0.0,0.0,143723.18,0.0,0.0,13481.01,16406.39,0.00,0.00,59678.04,14267.02
CZ14/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,264866.66,13430.65,15628.66,14740.46,0.0,73945.06,0.0,3398.64,0.0,0.0,0.0,0.0,143723.18,0.0,0.0,13430.65,15628.66,0.00,0.00,59678.04,14267.02
CZ14/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,264441.24,13282.45,15351.43,14740.46,0.0,73945.06,0.0,3398.64,0.0,0.0,0.0,0.0,143723.18,0.0,0.0,13282.45,15351.43,0.00,0.00,59678.04,14267.02
CZ14/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,264086.32,13162.16,15116.8,14740.46,0.0,73945.06,0.0,3398.64,0.0,0.0,0.0,0.0,143723.18,0.0,0.0,13162.16,15116.80,0.00,0.00,59678.04,14267.02
CZ15/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,309108.03,3899.95,60731.99,14740.46,0.0,73945.06,0.0,14637.48,0.0,0.0,0.0,0.0,141153.08,0.0,0.0,3899.95,60731.99,0.00,0.00,59678.04,14267.02
CZ15/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,303970.77,3657.96,55836.72,14740.46,0.0,73945.06,0.0,14637.48,0.0,0.0,0.0,0.0,141153.08,0.0,0.0,3657.96,55836.72,0.00,0.00,59678.04,14267.02
CZ15/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,288342.33,3556.88,48458.32,14740.46,0.0,73945.06,0.0,6522.97,0.0,0.0,0.0,0.0,141118.64,0.0,0.0,3556.88,48458.32,0.00,0.00,59678.04,14267.02
CZ15/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,286031.46,3542.13,46162.2,14740.46,0.0,73945.06,0.0,6522.97,0.0,0.0,0.0,0.0,141118.64,0.0,0.0,3542.13,46162.20,0.00,0.00,59678.04,14267.02
CZ15/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,285166.35,3498.73,45340.49,14740.46,0.0,73945.06,0.0,6522.97,0.0,0.0,0.0,0.0,141118.64,0.0,0.0,3498.73,45340.49,0.00,0.00,59678.04,14267.02
CZ15/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,284438.49,3463.51,44647.85,14740.46,0.0,73945.06,0.0,6522.97,0.0,0.0,0.0,0.0,141118.64,0.0,0.0,3463.51,44647.85,0.00,0.00,59678.04,14267.02
CZ16/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,269162.33999999997,19801.39,7658.64,14740.46,0.0,73945.06,0.0,5452.23,0.0,0.0,0.0,0.0,147564.56,0.0,0.0,19801.39,7658.64,0.00,0.00,59678.04,14267.02
CZ16/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,267656.56,18912.92,7041.32,14740.46,0.0,73945.06,0.0,5452.23,0.0,0.0,0.0,0.0,147564.56,0.0,0.0,18912.92,7041.32,0.00,0.00,59678.04,14267.02
CZ16/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,262913.37,18090.08,6098.52,14740.46,0.0,73945.06,0.0,2475.27,0.0,0.0,0.0,0.0,147563.99,0.0,0.0,18090.08,6098.52,0.00,0.00,59678.04,14267.02
CZ16/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,262569.07,18034.83,5809.46,14740.46,0.0,73945.06,0.0,2475.27,0.0,0.0,0.0,0.0,147563.99,0.0,0.0,18034.83,5809.46,0.00,0.00,59678.04,14267.02
CZ16/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,262303.31,17872.24,5706.29,14740.46,0.0,73945.06,0.0,2475.27,0.0,0.0,0.0,0.0,147563.99,0.0,0.0,17872.24,5706.29,0.00,0.00,59678.04,14267.02
CZ16/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,262084.14,17740.27,5619.09,14740.46,0.0,73945.06,0.0,2475.27,0.0,0.0,0.0,0.0,147563.99,0.0,0.0,17740.27,5619.09,0.00,0.00,59678.04,14267.02

File Name,Electricity (kWh),Natural Gas (kWh)
CZ01/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,85236.66,164306.25
CZ01/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,84829.16,164306.25
CZ01/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,83752.66,164307.51
CZ01/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,83691.16,164307.51
CZ01/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,83618.97,164307.51
CZ01/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,83559.85,164307.51
CZ02/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,95150.79,160691.19
CZ02/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,94090.19,160691.19
CZ02/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,91258.73,160686.85
CZ02/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,91003.29,160686.85
CZ02/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,90818.50,160686.85
CZ02/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,90665.95,160686.85
CZ03/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,96786.27,161256.88
CZ03/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,95510.25,161256.88
CZ03/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,91945.93,161252.55
CZ03/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,91622.30,161252.55
CZ03/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,91401.87,161252.55
CZ03/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,91219.86,161252.55
CZ04/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,112496.17,158940.35
CZ04/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,110345.79,158940.35
CZ04/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-16.0-SEER2-8.0-HSPF2/instance-out.sql,104485.31,158929.41
CZ04/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-17.8-SEER2-8.1-HSPF2/instance-out.sql,103891.35,158929.41
CZ04/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-18.7-SEER2-8.5-HSPF2/instance-out.sql,103520.21,158929.41
CZ04/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-19.6-SEER2-8.9-HSPF2/instance-out.sql,103212.97,158929.41
CZ05/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,96903.49,160973.56
CZ05/MFm&0&rDXHP&Ex&dxHP_equip/RE-dxHP_eq-pkgSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,95656.80,160973.56
