File Name,Net Site EUI (kWh/m2),Net Source EUI (kWh/m2),Total Energy/Net Site Energy (kWh),Total Energy/Net Source Energy (kWh)
CZ01/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,30941.949999999997,939.96,12.06,2643.29,457.71,16701.91,0.0,132.14,0.0,0.0,0.0,0.0,10054.88,0.0,0.0,939.96,12.06,0.00,0.00,13440.28,3261.63
CZ02/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,21969.83,542.87,96.29,1375.06,457.71,10338.53,0.0,81.84,0.0,0.0,0.0,0.0,9077.53,0.0,0.0,542.87,96.29,0.00,0.00,8268.27,2070.26
CZ02/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,21948.43,527.02,90.74,1375.06,457.71,10338.53,0.0,81.84,0.0,0.0,0.0,0.0,9077.53,0.0,0.0,527.02,90.74,0.00,0.00,8268.27,2070.26
CZ02/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,21931.47,515.73,85.08,1375.06,457.71,10338.53,0.0,81.84,0.0,0.0,0.0,0.0,9077.53,0.0,0.0,515.73,85.08,0.00,0.00,8268.27,2070.26
CZ02/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,21924.47,510.86,82.94,1375.06,457.71,10338.53,0.0,81.84,0.0,0.0,0.0,0.0,9077.53,0.0,0.0,510.86,82.94,0.00,0.00,8268.27,2070.26
CZ02/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,32115.620000000003,2251.8,642.04,2643.29,457.71,16701.91,0.0,357.3,0.0,0.0,0.0,0.0,9061.56,0.0,0.0,2251.80,642.04,0.00,0.00,13440.28,3261.63
CZ02/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,32014.08,2186.05,606.24,2643.29,457.71,16701.91,0.0,357.3,0.0,0.0,0.0,0.0,9061.56,0.0,0.0,2186.05,606.24,0.00,0.00,13440.28,3261.63
CZ02/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,31930.65,2139.21,569.66,2643.29,457.71,16701.91,0.0,357.3,0.0,0.0,0.0,0.0,9061.56,0.0,0.0,2139.21,569.66,0.00,0.00,13440.28,3261.63
CZ02/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,31896.67,2119.03,555.86,2643.29,457.71,16701.91,0.0,357.3,0.0,0.0,0.0,0.0,9061.56,0.0,0.0,2119.03,555.86,0.00,0.00,13440.28,3261.63
CZ03/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,21772.010000000002,415.67,110.15,1375.06,457.71,10338.53,0.0,54.79,0.0,0.0,0.0,0.0,9020.1,0.0,0.0,415.67,110.15,0.00,0.00,8268.27,2070.26
CZ03/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,21753.38,403.53,103.66,1375.06,457.71,10338.53,0.0,54.79,0.0,0.0,0.0,0.0,9020.1,0.0,0.0,403.53,103.66,0.00,0.00,8268.27,2070.26
CZ03/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,21738.09,394.88,97.02,1375.06,457.71,10338.53,0.0,54.79,0.0,0.0,0.0,0.0,9020.1,0.0,0.0,394.88,97.02,0.00,0.00,8268.27,2070.26
CZ03/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,21731.870000000003,391.16,94.52,1375.06,457.71,10338.53,0.0,54.79,0.0,0.0,0.0,0.0,9020.1,0.0,0.0,391.16,94.52,0.00,0.00,8268.27,2070.26
CZ03/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,31020.699999999997,1508.59,461.34,2643.29,457.71,16701.91,0.0,239.88,0.0,0.0,0.0,0.0,9007.97,0.0,0.0,1508.59,461.34,0.00,0.00,13440.28,3261.63
CZ03/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,30949.46,1464.55,434.14,2643.29,457.71,16701.91,0.0,239.88,0.0,0.0,0.0,0.0,9007.97,0.0,0.0,1464.55,434.14,0.00,0.00,13440.28,3261.63
CZ03/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,30890.28,1433.17,406.35,2643.29,457.71,16701.91,0.0,239.88,0.0,0.0,0.0,0.0,9007.97,0.0,0.0,1433.17,406.35,0.00,0.00,13440.28,3261.63
CZ03/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,30866.28,1419.64,395.86,2643.29,457.71,16701.91,0.0,239.88,0.0,0.0,0.0,0.0,9007.97,0.0,0.0,1419.64,395.86,0.00,0.00,13440.28,3261.63
CZ04/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,21978.65,565.26,490.1,1375.06,457.71,10338.53,0.0,132.93,0.0,0.0,0.0,0.0,8619.05,0.0,0.0,565.26,490.10,0.00,0.00,8268.27,2070.26
CZ04/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,21933.68,548.76,461.63,1375.06,457.71,10338.53,0.0,132.93,0.0,0.0,0.0,0.0,8619.05,0.0,0.0,548.76,461.63,0.00,0.00,8268.27,2070.26
CZ04/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,21892.84,537.0,432.55,1375.06,457.71,10338.53,0.0,132.93,0.0,0.0,0.0,0.0,8619.05,0.0,0.0,537.00,432.55,0.00,0.00,8268.27,2070.26
CZ04/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,21876.8,531.93,421.58,1375.06,457.71,10338.53,0.0,132.93,0.0,0.0,0.0,0.0,8619.05,0.0,0.0,531.93,421.58,0.00,0.00,8268.27,2070.26
CZ04/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,33236.1,2146.74,2155.82,2643.29,457.71,16701.91,0.0,525.56,0.0,0.0,0.0,0.0,8605.06,0.0,0.0,2146.74,2155.82,0.00,0.00,13440.28,3261.63
CZ04/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,33051.5,2084.07,2033.89,2643.29,457.71,16701.91,0.0,525.56,0.0,0.0,0.0,0.0,8605.06,0.0,0.0,2084.07,2033.89,0.00,0.00,13440.28,3261.63
CZ04/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,32882.26,2039.41,1909.32,2643.29,457.71,16701.91,0.0,525.56,0.0,0.0,0.0,0.0,8605.06,0.0,0.0,2039.41,1909.32,0.00,0.00,13440.28,3261.63
CZ04/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,32816.020000000004,2020.17,1862.31,2643.29,457.71,16701.91,0.0,525.56,0.0,0.0,0.0,0.0,8605.06,0.0,0.0,2020.17,1862.31,0.00,0.00,13440.28,3261.63
CZ05/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,21721.760000000002,387.38,78.11,1375.06,457.71,10338.53,0.0,57.6,0.0,0.0,0.0,0.0,9027.36,0.0,0.0,387.38,78.11,0.00,0.00,8268.27,2070.26
CZ05/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,21705.84,376.07,73.51,1375.06,457.71,10338.53,0.0,57.6,0.0,0.0,0.0,0.0,9027.36,0.0,0.0,376.07,73.51,0.00,0.00,8268.27,2070.26
CZ05/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,21693.07,368.01,68.8,1375.06,457.71,10338.53,0.0,57.6,0.0,0.0,0.0,0.0,9027.36,0.0,0.0,368.01,68.80,0.00,0.00,8268.27,2070.26
CZ05/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,21687.83,364.54,67.03,1375.06,457.71,10338.53,0.0,57.6,0.0,0.0,0.0,0.0,9027.36,0.0,0.0,364.54,67.03,0.00,0.00,8268.27,2070.26
CZ05/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,31111.489999999998,1601.75,444.94,2643.29,457.71,16701.91,0.0,248.47,0.0,0.0,0.0,0.0,9013.42,0.0,0.0,1601.75,444.94,0.00,0.00,13440.28,3261.63
CZ05/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,31038.489999999998,1554.98,418.7,2643.29,457.71,16701.91,0.0,248.47,0.0,0.0,0.0,0.0,9013.42,0.0,0.0,1554.98,418.70,0.00,0.00,13440.28,3261.63
CZ05/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,30978.36,1521.66,391.9,2643.29,457.71,16701.91,0.0,248.47,0.0,0.0,0.0,0.0,9013.42,0.0,0.0,1521.66,391.90,0.00,0.00,13440.28,3261.63
CZ05/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,30953.89,1507.3,381.78,2643.29,457.71,16701.91,0.0,248.47,0.0,0.0,0.0,0.0,9013.42,0.0,0.0,1507.30,381.78,0.00,0.00,13440.28,3261.63
CZ06/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,20868.61,177.92,333.93,1375.06,457.71,10338.53,0.0,69.57,0.0,0.0,0.0,0.0,8115.87,0.0,0.0,177.92,333.93,0.00,0.00,8268.27,2070.26
CZ06/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,20844.29,172.73,314.82,1375.06,457.71,10338.53,0.0,69.57,0.0,0.0,0.0,0.0,8115.87,0.0,0.0,172.73,314.82,0.00,0.00,8268.27,2070.26
CZ06/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,20821.059999999998,169.03,295.28,1375.06,457.71,10338.53,0.0,69.57,0.0,0.0,0.0,0.0,8115.87,0.0,0.0,169.03,295.28,0.00,0.00,8268.27,2070.26
CZ06/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,20812.09,167.43,287.91,1375.06,457.71,10338.53,0.0,69.57,0.0,0.0,0.0,0.0,8115.87,0.0,0.0,167.43,287.91,0.00,0.00,8268.27,2070.26
CZ06/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,30319.47,811.26,1318.16,2643.29,457.71,16701.91,0.0,282.9,0.0,0.0,0.0,0.0,8104.23,0.0,0.0,811.26,1318.16,0.00,0.00,13440.28,3261.63
CZ06/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,30219.34,787.58,1241.72,2643.29,457.71,16701.91,0.0,282.9,0.0,0.0,0.0,0.0,8104.23,0.0,0.0,787.58,1241.72,0.00,0.00,13440.28,3261.63
CZ06/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,30124.37,770.7,1163.62,2643.29,457.71,16701.91,0.0,282.9,0.0,0.0,0.0,0.0,8104.23,0.0,0.0,770.70,1163.62,0.00,0.00,13440.28,3261.63
CZ06/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,30087.63,763.43,1134.15,2643.29,457.71,16701.91,0.0,282.9,0.0,0.0,0.0,0.0,8104.23,0.0,0.0,763.43,1134.15,0.00,0.00,13440.28,3261.63
CZ07/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,20627.67,148.54,267.31,1375.06,457.71,10338.53,0.0,46.09,0.0,0.0,0.0,0.0,7994.42,0.0,0.0,148.54,267.31,0.00,0.00,8268.27,2070.26
CZ07/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,20608.989999999998,144.21,252.97,1375.06,457.71,10338.53,0.0,46.09,0.0,0.0,0.0,0.0,7994.42,0.0,0.0,144.21,252.97,0.00,0.00,8268.27,2070.26
CZ07/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,20591.25,141.11,238.32,1375.06,457.71,10338.53,0.0,46.09,0.0,0.0,0.0,0.0,7994.42,0.0,0.0,141.11,238.32,0.00,0.00,8268.27,2070.26
CZ07/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,20584.39,139.78,232.8,1375.06,457.71,10338.53,0.0,46.09,0.0,0.0,0.0,0.0,7994.42,0.0,0.0,139.78,232.80,0.00,0.00,8268.27,2070.26
CZ07/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,29528.03,712.64,867.12,2643.29,457.71,16701.91,0.0,166.47,0.0,0.0,0.0,0.0,7978.88,0.0,0.0,712.64,867.12,0.00,0.00,13440.28,3261.63
CZ07/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,29461.019999999997,691.84,820.92,2643.29,457.71,16701.91,0.0,166.47,0.0,0.0,0.0,0.0,7978.88,0.0,0.0,691.84,820.92,0.00,0.00,13440.28,3261.63
CZ07/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,29398.989999999998,677.01,773.71,2643.29,457.71,16701.91,0.0,166.47,0.0,0.0,0.0,0.0,7978.88,0.0,0.0,677.01,773.71,0.00,0.00,13440.28,3261.63
CZ07/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,29374.79,670.62,755.9,2643.29,457.71,16701.91,0.0,166.47,0.0,0.0,0.0,0.0,7978.88,0.0,0.0,670.62,755.90,0.00,0.00,13440.28,3261.63
CZ08/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,21032.13,135.9,727.53,1375.06,457.71,10338.53,0.0,97.66,0.0,0.0,0.0,0.0,7899.75,0.0,0.0,135.90,727.53,0.00,0.00,8268.27,2070.26
CZ08/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,20987.88,131.93,687.25,1375.06,457.71,10338.53,0.0,97.66,0.0,0.0,0.0,0.0,7899.75,0.0,0.0,131.93,687.25,0.00,0.00,8268.27,2070.26
CZ08/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,20943.9,129.1,646.09,1375.06,457.71,10338.53,0.0,97.66,0.0,0.0,0.0,0.0,7899.75,0.0,0.0,129.10,646.09,0.00,0.00,8268.27,2070.26
CZ08/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,20927.15,127.88,630.56,1375.06,457.71,10338.53,0.0,97.66,0.0,0.0,0.0,0.0,7899.75,0.0,0.0,127.88,630.56,0.00,0.00,8268.27,2070.26
CZ08/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,31284.489999999998,668.39,2577.25,2643.29,457.71,16701.91,0.0,354.1,0.0,0.0,0.0,0.0,7881.83,0.0,0.0,668.39,2577.25,0.00,0.00,13440.28,3261.63
CZ08/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,31120.67,648.88,2432.95,2643.29,457.71,16701.91,0.0,354.1,0.0,0.0,0.0,0.0,7881.83,0.0,0.0,648.88,2432.95,0.00,0.00,13440.28,3261.63
CZ08/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,30959.32,634.97,2285.5,2643.29,457.71,16701.91,0.0,354.1,0.0,0.0,0.0,0.0,7881.83,0.0,0.0,634.97,2285.50,0.00,0.00,13440.28,3261.63
CZ08/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,30897.7,628.98,2229.87,2643.29,457.71,16701.91,0.0,354.1,0.0,0.0,0.0,0.0,7881.83,0.0,0.0,628.98,2229.87,0.00,0.00,13440.28,3261.63
CZ09/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,21146.35,193.37,831.38,1375.06,457.71,10338.53,0.0,137.2,0.0,0.0,0.0,0.0,7813.1,0.0,0.0,193.37,831.38,0.00,0.00,8268.27,2070.26
CZ09/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,21097.7,187.72,788.38,1375.06,457.71,10338.53,0.0,137.2,0.0,0.0,0.0,0.0,7813.1,0.0,0.0,187.72,788.38,0.00,0.00,8268.27,2070.26
CZ09/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,21049.75,183.7,744.44,1375.06,457.71,10338.53,0.0,137.2,0.0,0.0,0.0,0.0,7813.1,0.0,0.0,183.70,744.44,0.00,0.00,8268.27,2070.26
CZ09/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,21031.440000000002,181.97,727.86,1375.06,457.71,10338.53,0.0,137.2,0.0,0.0,0.0,0.0,7813.1,0.0,0.0,181.97,727.86,0.00,0.00,8268.27,2070.26
CZ09/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,31952.61,895.83,2953.54,2643.29,457.71,16701.91,0.0,500.92,0.0,0.0,0.0,0.0,7799.4,0.0,0.0,895.83,2953.54,0.00,0.00,13440.28,3261.63
CZ09/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,31764.6,869.67,2791.69,2643.29,457.71,16701.91,0.0,500.92,0.0,0.0,0.0,0.0,7799.4,0.0,0.0,869.67,2791.69,0.00,0.00,13440.28,3261.63
CZ09/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,31580.6,851.04,2626.33,2643.29,457.71,16701.91,0.0,500.92,0.0,0.0,0.0,0.0,7799.4,0.0,0.0,851.04,2626.33,0.00,0.00,13440.28,3261.63
CZ09/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,31510.18,843.01,2563.94,2643.29,457.71,16701.91,0.0,500.92,0.0,0.0,0.0,0.0,7799.4,0.0,0.0,843.01,2563.94,0.00,0.00,13440.28,3261.63
CZ10/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,20873.83,216.73,649.66,1375.06,457.71,10338.53,0.0,108.61,0.0,0.0,0.0,0.0,7727.52,0.0,0.0,216.73,649.66,0.00,0.00,8268.27,2070.26
CZ10/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,20829.739999999998,210.4,611.9,1375.06,457.71,10338.53,0.0,108.61,0.0,0.0,0.0,0.0,7727.52,0.0,0.0,210.40,611.90,0.00,0.00,8268.27,2070.26
CZ10/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,20786.65,205.89,573.32,1375.06,457.71,10338.53,0.0,108.61,0.0,0.0,0.0,0.0,7727.52,0.0,0.0,205.89,573.32,0.00,0.00,8268.27,2070.26
CZ10/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,20770.15,203.95,558.77,1375.06,457.71,10338.53,0.0,108.61,0.0,0.0,0.0,0.0,7727.52,0.0,0.0,203.95,558.77,0.00,0.00,8268.27,2070.26
CZ10/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,31614.11,1039.83,2610.88,2643.29,457.71,16701.91,0.0,447.2,0.0,0.0,0.0,0.0,7713.29,0.0,0.0,1039.83,2610.88,0.00,0.00,13440.28,3261.63
CZ10/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,31432.9,1009.47,2460.03,2643.29,457.71,16701.91,0.0,447.2,0.0,0.0,0.0,0.0,7713.29,0.0,0.0,1009.47,2460.03,0.00,0.00,13440.28,3261.63
CZ10/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,31257.14,987.83,2305.9,2643.29,457.71,16701.91,0.0,447.2,0.0,0.0,0.0,0.0,7713.29,0.0,0.0,987.83,2305.90,0.00,0.00,13440.28,3261.63
CZ10/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,31189.67,978.52,2247.75,2643.29,457.71,16701.91,0.0,447.2,0.0,0.0,0.0,0.0,7713.29,0.0,0.0,978.52,2247.75,0.00,0.00,13440.28,3261.63
CZ11/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,22310.19,704.02,1199.0,1375.06,457.71,10338.53,0.0,237.07,0.0,0.0,0.0,0.0,7998.79,0.0,0.0,704.02,1199.00,0.00,0.00,8268.27,2070.26
CZ11/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,22222.48,683.51,1131.79,1375.06,457.71,10338.53,0.0,237.07,0.0,0.0,0.0,0.0,7998.79,0.0,0.0,683.51,1131.79,0.00,0.00,8268.27,2070.26
CZ11/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,22139.199999999997,668.91,1063.12,1375.06,457.71,10338.53,0.0,237.07,0.0,0.0,0.0,0.0,7998.79,0.0,0.0,668.91,1063.12,0.00,0.00,8268.27,2070.26
CZ11/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,22106.989999999998,662.61,1037.21,1375.06,457.71,10338.53,0.0,237.07,0.0,0.0,0.0,0.0,7998.79,0.0,0.0,662.61,1037.21,0.00,0.00,8268.27,2070.26
CZ11/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,35732.399999999994,2683.87,4398.26,2643.29,457.71,16701.91,0.0,862.52,0.0,0.0,0.0,0.0,7984.83,0.0,0.0,2683.87,4398.26,0.00,0.00,13440.28,3261.63
CZ11/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,35402.91,2605.53,4147.11,2643.29,457.71,16701.91,0.0,862.52,0.0,0.0,0.0,0.0,7984.83,0.0,0.0,2605.53,4147.11,0.00,0.00,13440.28,3261.63
CZ11/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,35090.479999999996,2549.71,3890.5,2643.29,457.71,16701.91,0.0,862.52,0.0,0.0,0.0,0.0,7984.83,0.0,0.0,2549.71,3890.50,0.00,0.00,13440.28,3261.63
CZ11/SFm&2&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,34969.61,2525.67,3793.67,2643.29,457.71,16701.91,0.0,862.52,0.0,0.0,0.0,0.0,7984.83,0.0,0.0,2525.67,3793.67,0.00,0.00,13440.28,3261.63
CZ12/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,22109.85,885.81,549.61,1375.06,457.71,10338.53,0.0,177.55,0.0,0.0,0.0,0.0,8325.58,0.0,0.0,885.81,549.61,0.00,0.00,8268.27,2070.26
CZ12/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,22052.559999999998,859.95,518.17,1375.06,457.71,10338.53,0.0,177.55,0.0,0.0,0.0,0.0,8325.58,0.0,0.0,859.95,518.17,0.00,0.00,8268.27,2070.26
CZ12/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,22002.010000000002,841.52,486.06,1375.06,457.71,10338.53,0.0,177.55,0.0,0.0,0.0,0.0,8325.58,0.0,0.0,841.52,486.06,0.00,0.00,8268.27,2070.26
CZ12/SFm&1&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,21981.95,833.58,473.94,1375.06,457.71,10338.53,0.0,177.55,0.0,0.0,0.0,0.0,8325.58,0.0,0.0,833.58,473.94,0.00,0.00,8268.27,2070.26
