File Name,Net Site EUI (kWh/m2),Net Source EUI (kWh/m2),Total Energy/Net Site Energy (kWh),Total Energy/Net Source Energy (kWh)
CZ15/DMo&0&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,57.80,141.39,40013.63,97889.29
CZ15/DMo&0&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,56.00,135.71,38771.48,93955.41
CZ15/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,54.96,132.40,38049.31,91664.34
CZ15/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,53.52,127.86,37055.35,88516.45
CZ15/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,49.15,113.99,34025.38,78917.20
CZ15/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,48.22,111.05,33383.39,76884.01
CZ15/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,47.87,109.94,33140.28,76114.09
CZ15/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,46.28,105.17,32040.51,72813.13
CZ15/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,45.54,102.83,31528.81,71192.58
CZ15/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,44.79,100.46,31010.08,69549.74
CZ15/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,44.51,99.56,30813.85,68928.29
CZ16/DMo&0&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,48.47,104.10,33557.63,72072.69
CZ16/DMo&0&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,48.16,103.13,33344.24,71396.89
CZ16/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,46.18,96.85,31973.61,67049.45
CZ16/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,45.68,95.27,31627.85,65954.41
CZ16/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,40.96,80.28,28358.22,55580.97
CZ16/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,40.77,79.68,28226.41,55163.52
CZ16/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,40.70,79.44,28174.81,55000.11
CZ16/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,39.72,76.34,27500.63,52848.71
CZ16/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,39.56,75.82,27388.60,52493.91
CZ16/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,39.41,75.34,27283.07,52159.71
CZ16/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,39.35,75.15,27242.16,52030.12

File Name,Total (kWh),Heating (kWh),Cooling (kWh),Interior Lighting (kWh),Exterior Lighting (kWh),Interior Equipment (kWh),Exterior Equipment (kWh),Fans (kWh),Pumps (kWh),Heat Rejection (kWh),Humidification (kWh),Heat Recovery (kWh),Water Systems (kWh),Refrigeration (kWh),Generators (kWh),Heating Elec (kWh),Cooling Elec (kWh),Heating NG (kWh),Cooling NG (kWh),Interior Equipment Elec (kWh),Interior Equipment NG (kWh)
CZ01/DMo&0&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,29221.52,2901.88,530.51,3129.96,0.0,12980.689999999999,0.0,81.95,0.0,0.0,0.0,0.0,9596.54,0.0,0.0,2901.88,530.51,0.00,0.00,5167.03,7813.66
CZ01/DMo&0&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,29179.010000000002,2901.88,487.99,3129.96,0.0,12980.689999999999,0.0,81.95,0.0,0.0,0.0,0.0,9596.54,0.0,0.0,2901.88,487.99,0.00,0.00,5167.03,7813.66
CZ01/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,28476.43,1914.88,398.87,3129.96,0.0,12980.689999999999,0.0,453.91,0.0,0.0,0.0,0.0,9598.12,0.0,0.0,1914.88,398.87,0.00,0.00,5167.03,7813.66
CZ01/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,28349.53,1818.97,367.88,3129.96,0.0,12980.689999999999,0.0,453.91,0.0,0.0,0.0,0.0,9598.12,0.0,0.0,1818.97,367.88,0.00,0.00,5167.03,7813.66
CZ01/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,27067.839999999997,887.3,295.44,3129.96,0.0,12980.689999999999,0.0,172.42,0.0,0.0,0.0,0.0,9602.03,0.0,0.0,887.30,295.44,0.00,0.00,5167.03,7813.66
CZ01/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,27029.909999999996,868.28,276.53,3129.96,0.0,12980.689999999999,0.0,172.42,0.0,0.0,0.0,0.0,9602.03,0.0,0.0,868.28,276.53,0.00,0.00,5167.03,7813.66
CZ01/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,27014.589999999997,860.09,269.39,3129.96,0.0,12980.689999999999,0.0,172.42,0.0,0.0,0.0,0.0,9602.03,0.0,0.0,860.09,269.39,0.00,0.00,5167.03,7813.66
CZ01/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,26660.71,495.48,320.64,3129.96,0.0,12980.689999999999,0.0,119.07,0.0,0.0,0.0,0.0,9614.87,0.0,0.0,495.48,320.64,0.00,0.00,5167.03,7813.66
CZ01/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,26627.329999999998,481.01,301.73,3129.96,0.0,12980.689999999999,0.0,119.07,0.0,0.0,0.0,0.0,9614.87,0.0,0.0,481.01,301.73,0.00,0.00,5167.03,7813.66
CZ01/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,26597.71,470.71,282.42,3129.96,0.0,12980.689999999999,0.0,119.07,0.0,0.0,0.0,0.0,9614.87,0.0,0.0,470.71,282.42,0.00,0.00,5167.03,7813.66
CZ01/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,26585.98,466.27,275.13,3129.96,0.0,12980.689999999999,0.0,119.07,0.0,0.0,0.0,0.0,9614.87,0.0,0.0,466.27,275.13,0.00,0.00,5167.03,7813.66
CZ02/DMo&0&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,31896.54,4772.57,2254.02,3129.96,0.0,12980.689999999999,0.0,179.8,0.0,0.0,0.0,0.0,8579.5,0.0,0.0,4772.57,2254.02,0.00,0.00,5167.03,7813.66
CZ02/DMo&0&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,31715.9,4772.57,2073.39,3129.96,0.0,12980.689999999999,0.0,179.8,0.0,0.0,0.0,0.0,8579.5,0.0,0.0,4772.57,2073.39,0.00,0.00,5167.03,7813.66
CZ02/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,30498.579999999998,3091.65,1695.81,3129.96,0.0,12980.689999999999,0.0,1018.21,0.0,0.0,0.0,0.0,8582.26,0.0,0.0,3091.65,1695.81,0.00,0.00,5167.03,7813.66
CZ02/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,30202.64,2927.47,1564.06,3129.96,0.0,12980.689999999999,0.0,1018.21,0.0,0.0,0.0,0.0,8582.26,0.0,0.0,2927.47,1564.06,0.00,0.00,5167.03,7813.66
CZ02/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,28052.53,1611.53,1332.37,3129.96,0.0,12980.689999999999,0.0,409.39,0.0,0.0,0.0,0.0,8588.59,0.0,0.0,1611.53,1332.37,0.00,0.00,5167.03,7813.66
CZ02/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,27932.7,1577.0,1247.07,3129.96,0.0,12980.689999999999,0.0,409.39,0.0,0.0,0.0,0.0,8588.59,0.0,0.0,1577.00,1247.07,0.00,0.00,5167.03,7813.66
CZ02/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,27885.64,1562.12,1214.89,3129.96,0.0,12980.689999999999,0.0,409.39,0.0,0.0,0.0,0.0,8588.59,0.0,0.0,1562.12,1214.89,0.00,0.00,5167.03,7813.66
CZ02/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,27100.25,1018.17,1089.32,3129.96,0.0,12980.689999999999,0.0,283.5,0.0,0.0,0.0,0.0,8598.62,0.0,0.0,1018.17,1089.32,0.00,0.00,5167.03,7813.66
CZ02/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,27006.309999999998,988.44,1025.09,3129.96,0.0,12980.689999999999,0.0,283.5,0.0,0.0,0.0,0.0,8598.62,0.0,0.0,988.44,1025.09,0.00,0.00,5167.03,7813.66
CZ02/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,26919.51,967.26,959.48,3129.96,0.0,12980.689999999999,0.0,283.5,0.0,0.0,0.0,0.0,8598.62,0.0,0.0,967.26,959.48,0.00,0.00,5167.03,7813.66
CZ02/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,26885.629999999997,958.14,934.72,3129.96,0.0,12980.689999999999,0.0,283.5,0.0,0.0,0.0,0.0,8598.62,0.0,0.0,958.14,934.72,0.00,0.00,5167.03,7813.66
CZ03/DMo&0&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,30206.230000000003,2601.23,2757.3,3129.96,0.0,12980.689999999999,0.0,155.15,0.0,0.0,0.0,0.0,8581.9,0.0,0.0,2601.23,2757.30,0.00,0.00,5167.03,7813.66
CZ03/DMo&0&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,29985.260000000002,2601.23,2536.33,3129.96,0.0,12980.689999999999,0.0,155.15,0.0,0.0,0.0,0.0,8581.9,0.0,0.0,2601.23,2536.33,0.00,0.00,5167.03,7813.66
CZ03/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,29288.5,1614.66,2075.26,3129.96,0.0,12980.689999999999,0.0,904.72,0.0,0.0,0.0,0.0,8583.2,0.0,0.0,1614.66,2075.26,0.00,0.00,5167.03,7813.66
CZ03/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,29024.67,1512.08,1914.03,3129.96,0.0,12980.689999999999,0.0,904.72,0.0,0.0,0.0,0.0,8583.2,0.0,0.0,1512.08,1914.03,0.00,0.00,5167.03,7813.66
CZ03/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,27645.08,1009.36,1554.41,3129.96,0.0,12980.689999999999,0.0,384.41,0.0,0.0,0.0,0.0,8586.25,0.0,0.0,1009.36,1554.41,0.00,0.00,5167.03,7813.66
CZ03/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,27523.940000000002,987.73,1454.9,3129.96,0.0,12980.689999999999,0.0,384.41,0.0,0.0,0.0,0.0,8586.25,0.0,0.0,987.73,1454.90,0.00,0.00,5167.03,7813.66
CZ03/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,27477.08,978.41,1417.36,3129.96,0.0,12980.689999999999,0.0,384.41,0.0,0.0,0.0,0.0,8586.25,0.0,0.0,978.41,1417.36,0.00,0.00,5167.03,7813.66
CZ03/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,26900.2,588.97,1335.45,3129.96,0.0,12980.689999999999,0.0,281.45,0.0,0.0,0.0,0.0,8583.68,0.0,0.0,588.97,1335.45,0.00,0.00,5167.03,7813.66
CZ03/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,26804.260000000002,571.77,1256.71,3129.96,0.0,12980.689999999999,0.0,281.45,0.0,0.0,0.0,0.0,8583.68,0.0,0.0,571.77,1256.71,0.00,0.00,5167.03,7813.66
CZ03/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,26711.559999999998,559.52,1176.25,3129.96,0.0,12980.689999999999,0.0,281.45,0.0,0.0,0.0,0.0,8583.68,0.0,0.0,559.52,1176.25,0.00,0.00,5167.03,7813.66
CZ03/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,26675.92,554.24,1145.9,3129.96,0.0,12980.689999999999,0.0,281.45,0.0,0.0,0.0,0.0,8583.68,0.0,0.0,554.24,1145.90,0.00,0.00,5167.03,7813.66
CZ04/DMo&0&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,33935.52,4831.23,4586.1,3129.96,0.0,12980.689999999999,0.0,257.19,0.0,0.0,0.0,0.0,8150.35,0.0,0.0,4831.23,4586.10,0.00,0.00,5167.03,7813.66
CZ04/DMo&0&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,33568.0,4831.23,4218.58,3129.96,0.0,12980.689999999999,0.0,257.19,0.0,0.0,0.0,0.0,8150.35,0.0,0.0,4831.23,4218.58,0.00,0.00,5167.03,7813.66
CZ04/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,32325.66,3096.37,3475.2,3129.96,0.0,12980.689999999999,0.0,1489.6,0.0,0.0,0.0,0.0,8153.84,0.0,0.0,3096.37,3475.20,0.00,0.00,5167.03,7813.66
CZ04/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,31885.59,2926.3,3205.19,3129.96,0.0,12980.689999999999,0.0,1489.6,0.0,0.0,0.0,0.0,8153.84,0.0,0.0,2926.30,3205.19,0.00,0.00,5167.03,7813.66
CZ04/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,29306.42,1614.75,2818.73,3129.96,0.0,12980.689999999999,0.0,602.22,0.0,0.0,0.0,0.0,8160.07,0.0,0.0,1614.75,2818.73,0.00,0.00,5167.03,7813.66
CZ04/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,29091.37,1580.15,2638.28,3129.96,0.0,12980.689999999999,0.0,602.22,0.0,0.0,0.0,0.0,8160.07,0.0,0.0,1580.15,2638.28,0.00,0.00,5167.03,7813.66
CZ04/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,29008.379999999997,1565.24,2570.2,3129.96,0.0,12980.689999999999,0.0,602.22,0.0,0.0,0.0,0.0,8160.07,0.0,0.0,1565.24,2570.20,0.00,0.00,5167.03,7813.66
CZ04/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,28121.57,937.42,2472.14,3129.96,0.0,12980.689999999999,0.0,444.67,0.0,0.0,0.0,0.0,8156.69,0.0,0.0,937.42,2472.14,0.00,0.00,5167.03,7813.66
CZ04/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,27948.43,910.05,2326.37,3129.96,0.0,12980.689999999999,0.0,444.67,0.0,0.0,0.0,0.0,8156.69,0.0,0.0,910.05,2326.37,0.00,0.00,5167.03,7813.66
CZ04/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,27780.0,890.55,2177.45,3129.96,0.0,12980.689999999999,0.0,444.67,0.0,0.0,0.0,0.0,8156.69,0.0,0.0,890.55,2177.45,0.00,0.00,5167.03,7813.66
CZ04/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,27715.41,882.15,2121.25,3129.96,0.0,12980.689999999999,0.0,444.67,0.0,0.0,0.0,0.0,8156.69,0.0,0.0,882.15,2121.25,0.00,0.00,5167.03,7813.66
CZ05/DMo&0&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,29920.41,2855.49,2225.05,3129.96,0.0,12980.689999999999,0.0,142.02,0.0,0.0,0.0,0.0,8587.2,0.0,0.0,2855.49,2225.05,0.00,0.00,5167.03,7813.66
CZ05/DMo&0&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,29742.1,2855.49,2046.74,3129.96,0.0,12980.689999999999,0.0,142.02,0.0,0.0,0.0,0.0,8587.2,0.0,0.0,2855.49,2046.74,0.00,0.00,5167.03,7813.66
CZ05/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,28987.29,1790.23,1676.55,3129.96,0.0,12980.689999999999,0.0,821.11,0.0,0.0,0.0,0.0,8588.75,0.0,0.0,1790.23,1676.55,0.00,0.00,5167.03,7813.66
CZ05/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,28747.82,1681.02,1546.29,3129.96,0.0,12980.689999999999,0.0,821.11,0.0,0.0,0.0,0.0,8588.75,0.0,0.0,1681.02,1546.29,0.00,0.00,5167.03,7813.66
CZ05/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,27375.489999999998,1060.15,1271.31,3129.96,0.0,12980.689999999999,0.0,340.94,0.0,0.0,0.0,0.0,8592.45,0.0,0.0,1060.15,1271.31,0.00,0.00,5167.03,7813.66
CZ05/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,27271.39,1037.43,1189.92,3129.96,0.0,12980.689999999999,0.0,340.94,0.0,0.0,0.0,0.0,8592.45,0.0,0.0,1037.43,1189.92,0.00,0.00,5167.03,7813.66
CZ05/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,27230.89,1027.64,1159.21,3129.96,0.0,12980.689999999999,0.0,340.94,0.0,0.0,0.0,0.0,8592.45,0.0,0.0,1027.64,1159.21,0.00,0.00,5167.03,7813.66
CZ05/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,26620.47,629.12,1049.24,3129.96,0.0,12980.689999999999,0.0,239.27,0.0,0.0,0.0,0.0,8592.19,0.0,0.0,629.12,1049.24,0.00,0.00,5167.03,7813.66
CZ05/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,26540.239999999998,610.75,987.38,3129.96,0.0,12980.689999999999,0.0,239.27,0.0,0.0,0.0,0.0,8592.19,0.0,0.0,610.75,987.38,0.00,0.00,5167.03,7813.66
CZ05/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,26463.94,597.66,924.17,3129.96,0.0,12980.689999999999,0.0,239.27,0.0,0.0,0.0,0.0,8592.19,0.0,0.0,597.66,924.17,0.00,0.00,5167.03,7813.66
CZ05/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,26434.449999999997,592.02,900.32,3129.96,0.0,12980.689999999999,0.0,239.27,0.0,0.0,0.0,0.0,8592.19,0.0,0.0,592.02,900.32,0.00,0.00,5167.03,7813.66
CZ06/DMo&0&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,29363.68,1362.15,3970.98,3129.96,0.0,12980.689999999999,0.0,165.62,0.0,0.0,0.0,0.0,7754.28,0.0,0.0,1362.15,3970.98,0.00,0.00,5167.03,7813.66
CZ06/DMo&0&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,29045.440000000002,1362.15,3652.75,3129.96,0.0,12980.689999999999,0.0,165.62,0.0,0.0,0.0,0.0,7754.28,0.0,0.0,1362.15,3652.75,0.00,0.00,5167.03,7813.66
CZ06/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,28662.5,815.01,2992.41,3129.96,0.0,12980.689999999999,0.0,989.16,0.0,0.0,0.0,0.0,7755.28,0.0,0.0,815.01,2992.41,0.00,0.00,5167.03,7813.66
CZ06/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,28370.0,755.0,2759.91,3129.96,0.0,12980.689999999999,0.0,989.16,0.0,0.0,0.0,0.0,7755.28,0.0,0.0,755.00,2759.91,0.00,0.00,5167.03,7813.66
CZ06/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,27150.21,601.12,2243.03,3129.96,0.0,12980.689999999999,0.0,438.38,0.0,0.0,0.0,0.0,7757.03,0.0,0.0,601.12,2243.03,0.00,0.00,5167.03,7813.66
CZ06/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,26993.739999999998,588.24,2099.44,3129.96,0.0,12980.689999999999,0.0,438.38,0.0,0.0,0.0,0.0,7757.03,0.0,0.0,588.24,2099.44,0.00,0.00,5167.03,7813.66
CZ06/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,26934.010000000002,582.69,2045.26,3129.96,0.0,12980.689999999999,0.0,438.38,0.0,0.0,0.0,0.0,7757.03,0.0,0.0,582.69,2045.26,0.00,0.00,5167.03,7813.66
CZ06/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,26727.32,349.85,2152.72,3129.96,0.0,12980.689999999999,0.0,373.71,0.0,0.0,0.0,0.0,7740.4,0.0,0.0,349.85,2152.72,0.00,0.00,5167.03,7813.66
CZ06/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-16.0-SEER2-8.1-HSPF2/instance-out.sql,26590.18,339.63,2025.79,3129.96,0.0,12980.689999999999,0.0,373.71,0.0,0.0,0.0,0.0,7740.4,0.0,0.0,339.63,2025.79,0.00,0.00,5167.03,7813.66
CZ06/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-18.7-SEER2-8.7-HSPF2/instance-out.sql,26453.21,332.36,1896.1,3129.96,0.0,12980.689999999999,0.0,373.71,0.0,0.0,0.0,0.0,7740.4,0.0,0.0,332.36,1896.10,0.00,0.00,5167.03,7813.66
CZ06/DMo&0&rDXHP&New&dxHP_equip/RE-dxHP_equip-spltSEER-20.5-SEER2-9.1-HSPF2/instance-out.sql,26401.15,329.22,1847.17,3129.96,0.0,12980.689999999999,0.0,373.71,0.0,0.0,0.0,0.0,7740.4,0.0,0.0,329.22,1847.17,0.00,0.00,5167.03,7813.66
CZ07/DMo&0&rDXHP&Ex&dxHP_equip/Pre-RE-HV-RoomAC-9.0E-ERheat/instance-out.sql,28506.18,1190.56,3417.37,3129.96,0.0,12980.689999999999,0.0,142.31,0.0,0.0,0.0,0.0,7645.3,0.0,0.0,1190.56,3417.37,0.00,0.00,5167.03,7813.66
CZ07/DMo&0&rDXHP&Ex&dxHP_equip/Std-RE-HV-RoomAC-9.8E-ERheat/instance-out.sql,28232.31,1190.56,3143.51,3129.96,0.0,12980.689999999999,0.0,142.31,0.0,0.0,0.0,0.0,7645.3,0.0,0.0,1190.56,3143.51,0.00,0.00,5167.03,7813.66
CZ07/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-12.5-SEER2-6.4-HSPF2/instance-out.sql,27890.29,712.84,2572.01,3129.96,0.0,12980.689999999999,0.0,848.98,0.0,0.0,0.0,0.0,7645.81,0.0,0.0,712.84,2572.01,0.00,0.00,5167.03,7813.66
CZ07/DMo&0&rDXHP&Ex&dxHP_equip/RE-dxHP_equip-spltSEER-14.3-SEER2-7.5-HSPF2/instance-out.sql,27638.03,660.41,2372.18,3129.96,0.0,12980.689999999999,0.0,848.98,0.0,0.0,0.0,0.0,7645.81,0.0,0.0,660.41,2372.18,0.00,0.00,5167.03,7813.66
